account_id,account_number_masked,bank_name,branch_id,account_type,holder_person_id,opening_date,closing_date,account_status,kyc_status,city,risk_flag,source
ACC007177,XXXX49527177,SYNTH_CITY_BANK,BR004,Current,P003463,2013-08-24,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007178,XXXX28917178,SYNTH_REGIONAL_BANK,BR007,Business,P004186,2021-07-02,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007179,XXXX28897179,SYNTH_REGIONAL_BANK,BR007,Savings,P006751,2018-01-30,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007180,XXXX63547180,SYNTH_COOPERATIVE_BANK,BR005,Joint,P001572,2021-01-10,2025-05-21,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007181,XXXX37817181,SYNTH_STATE_BANK,BR001,Business,P001138,2022-11-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007182,XXXX61777182,SYNTH_UNION_BANK,BR003,Current,P002958,2013-09-28,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007183,XXXX91417183,SYNTH_UNION_BANK,BR003,Savings,P005554,2017-05-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007184,XXXX13507184,SYNTH_STATE_BANK,BR001,Business,P005476,2016-08-04,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007185,XXXX19377185,SYNTH_REGIONAL_BANK,BR007,Savings,P002427,2014-08-27,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC007186,XXXX85257186,SYNTH_COOPERATIVE_BANK,BR005,Savings,P004377,2016-01-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007187,XXXX97427187,SYNTH_UNION_BANK,BR003,Savings,P002929,2019-04-21,2023-04-11,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007188,XXXX52797188,SYNTH_COMMERCIAL_BANK,BR008,Savings,P004903,2017-04-09,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007189,XXXX63917189,SYNTH_STATE_BANK,BR001,Savings,P000845,2012-11-12,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007190,XXXX12887190,SYNTH_COOPERATIVE_BANK,BR005,Salary,P005520,2019-03-07,,Dormant,Verified,Pune,true,SYNTH_KYC_DB
ACC007191,XXXX83647191,SYNTH_METRO_BANK,BR006,Savings,P000203,2019-02-09,2019-05-23,Closed,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007192,XXXX84257192,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003324,2018-07-30,2026-03-20,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007193,XXXX93517193,SYNTH_COMMERCIAL_BANK,BR008,Current,P006438,2022-06-14,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007194,XXXX22977194,SYNTH_NATIONAL_BANK,BR002,Joint,P004033,2026-04-24,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007195,XXXX20967195,SYNTH_STATE_BANK,BR001,Savings,P003556,2018-04-08,2020-04-07,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007196,XXXX59537196,SYNTH_NATIONAL_BANK,BR002,Business,P002438,2020-08-30,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007197,XXXX51107197,SYNTH_STATE_BANK,BR001,Savings,P006778,2022-02-18,2022-06-08,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007198,XXXX31217198,SYNTH_UNION_BANK,BR003,Current,P001566,2021-09-25,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007199,XXXX38087199,SYNTH_COMMERCIAL_BANK,BR008,Current,P002155,2021-04-02,,Frozen,Pending,Pune,true,SYNTH_LEGACY_BANK
ACC007200,XXXX88267200,SYNTH_NATIONAL_BANK,BR002,Joint,P003869,2020-02-13,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007201,XXXX77297201,SYNTH_CITY_BANK,BR004,Savings,P006895,2013-09-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007202,XXXX80797202,SYNTH_NATIONAL_BANK,BR002,Savings,P006062,2022-04-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007203,XXXX38477203,SYNTH_COMMERCIAL_BANK,BR008,Current,P006061,2019-10-13,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007204,XXXX38497204,SYNTH_CITY_BANK,BR004,Savings,P003019,2013-10-29,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007205,XXXX78227205,SYNTH_COMMERCIAL_BANK,BR008,Current,P005490,2025-11-24,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007206,XXXX94707206,SYNTH_CITY_BANK,BR004,Savings,P001117,2021-09-15,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007207,XXXX20087207,SYNTH_CITY_BANK,BR004,Current,P001052,2023-12-12,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007208,XXXX32277208,SYNTH_REGIONAL_BANK,BR007,Savings,P005966,2014-11-14,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC007209,XXXX67207209,SYNTH_METRO_BANK,BR006,Savings,P000619,2022-05-05,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007210,XXXX45497210,SYNTH_NATIONAL_BANK,BR002,Business,P003339,2023-03-30,,Frozen,Restricted,Pune,true,SYNTH_KYC_DB
ACC007211,XXXX85717211,SYNTH_NATIONAL_BANK,BR002,Savings,P002949,2024-05-15,,Active,Pending,Pune,false,SYNTH_KYC_DB
ACC007212,XXXX58587212,SYNTH_NATIONAL_BANK,BR002,Savings,P006038,2012-02-11,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007213,XXXX29157213,SYNTH_CITY_BANK,BR004,Savings,P001411,2021-03-20,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007214,XXXX18827214,SYNTH_CITY_BANK,BR004,Savings,P001211,2018-03-22,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC007215,XXXX84397215,SYNTH_CITY_BANK,BR004,Savings,P006905,2014-10-03,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007216,XXXX70917216,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005278,2022-04-10,2023-07-08,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007217,XXXX64327217,SYNTH_CITY_BANK,BR004,Savings,P002936,2021-09-12,2025-03-18,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007218,XXXX60607218,SYNTH_CITY_BANK,BR004,Savings,P000816,2023-01-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007219,XXXX40707219,SYNTH_COOPERATIVE_BANK,BR005,Current,P003991,2016-02-14,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007220,XXXX20267220,SYNTH_CITY_BANK,BR004,Savings,P000758,2015-12-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007221,XXXX18437221,SYNTH_METRO_BANK,BR006,Current,P005396,2015-01-10,2022-11-23,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007222,XXXX57817222,SYNTH_STATE_BANK,BR001,Joint,P006492,2012-04-18,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007223,XXXX86427223,SYNTH_COOPERATIVE_BANK,BR005,Salary,P002218,2025-01-18,,Active,Pending,Pune,false,SYNTH_BANK_CORE
ACC007224,XXXX96137224,SYNTH_UNION_BANK,BR003,Current,P002110,2024-02-13,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007225,XXXX56187225,SYNTH_NATIONAL_BANK,BR002,Savings,P001316,2025-11-28,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007226,XXXX70937226,SYNTH_STATE_BANK,BR001,Joint,P005106,2014-08-27,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007227,XXXX17057227,SYNTH_NATIONAL_BANK,BR002,Salary,P000598,2022-01-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007228,XXXX84877228,SYNTH_CITY_BANK,BR004,Current,P005974,2026-02-13,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC007229,XXXX46027229,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005488,2022-11-08,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007230,XXXX29857230,SYNTH_REGIONAL_BANK,BR007,Savings,P001234,2020-06-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007231,XXXX71367231,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006994,2017-02-18,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007232,XXXX19237232,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005394,2025-01-27,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007233,XXXX20777233,SYNTH_COOPERATIVE_BANK,BR005,Business,P005788,2021-12-27,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007234,XXXX99487234,SYNTH_UNION_BANK,BR003,Savings,P004158,2019-10-01,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC007235,XXXX77747235,SYNTH_UNION_BANK,BR003,Current,P004180,2026-02-09,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007236,XXXX58147236,SYNTH_STATE_BANK,BR001,Business,P005762,2013-01-29,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC007237,XXXX17507237,SYNTH_NATIONAL_BANK,BR002,Current,P005671,2016-01-22,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007238,XXXX99797238,SYNTH_REGIONAL_BANK,BR007,Savings,P005192,2023-11-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007239,XXXX78367239,SYNTH_COMMERCIAL_BANK,BR008,Current,P006995,2017-07-23,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007240,XXXX98907240,SYNTH_CITY_BANK,BR004,Savings,P002282,2018-03-09,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007241,XXXX33727241,SYNTH_UNION_BANK,BR003,Savings,P004330,2022-06-13,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007242,XXXX44247242,SYNTH_NATIONAL_BANK,BR002,Savings,P006051,2016-11-28,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007243,XXXX39627243,SYNTH_NATIONAL_BANK,BR002,Savings,P004540,2013-07-25,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC007244,XXXX57017244,SYNTH_CITY_BANK,BR004,Current,P006163,2015-08-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007245,XXXX84447245,SYNTH_NATIONAL_BANK,BR002,Current,P003156,2025-12-15,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007246,XXXX50197246,SYNTH_REGIONAL_BANK,BR007,Savings,P005960,2015-02-02,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007247,XXXX28777247,SYNTH_STATE_BANK,BR001,Savings,P001464,2016-03-17,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007248,XXXX98937248,SYNTH_CITY_BANK,BR004,Savings,P002670,2020-06-20,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007249,XXXX69397249,SYNTH_UNION_BANK,BR003,Current,P006572,2014-03-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007250,XXXX23127250,SYNTH_METRO_BANK,BR006,Salary,P004780,2014-09-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007251,XXXX68827251,SYNTH_METRO_BANK,BR006,Current,P002829,2018-10-03,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007252,XXXX26487252,SYNTH_STATE_BANK,BR001,Salary,P000027,2020-11-20,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007253,XXXX14337253,SYNTH_COOPERATIVE_BANK,BR005,Business,P002515,2022-06-05,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC007254,XXXX58847254,SYNTH_STATE_BANK,BR001,Savings,P006681,2015-11-12,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007255,XXXX17207255,SYNTH_METRO_BANK,BR006,Joint,P004043,2024-12-29,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007256,XXXX58957256,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006436,2026-04-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007257,XXXX87897257,SYNTH_COOPERATIVE_BANK,BR005,Savings,P003095,2013-06-16,,Frozen,Verified,Pune,true,SYNTH_FINANCE_DB
ACC007258,XXXX62427258,SYNTH_UNION_BANK,BR003,Savings,P006735,2021-05-21,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007259,XXXX59507259,SYNTH_REGIONAL_BANK,BR007,Business,P005905,2022-01-10,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007260,XXXX27387260,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006318,2026-05-07,,Active,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007261,XXXX73807261,SYNTH_REGIONAL_BANK,BR007,Savings,P006263,2022-01-12,2022-11-16,Closed,Pending,Pune,false,SYNTH_KYC_DB
ACC007262,XXXX17097262,SYNTH_UNION_BANK,BR003,Joint,P005981,2017-12-08,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007263,XXXX34557263,SYNTH_CITY_BANK,BR004,Current,P005541,2013-08-18,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007264,XXXX90827264,SYNTH_UNION_BANK,BR003,Salary,P005228,2013-05-03,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007265,XXXX25757265,SYNTH_REGIONAL_BANK,BR007,Joint,P002589,2022-11-30,,Dormant,Verified,Pune,false,SYNTH_BANK_CORE
ACC007266,XXXX98557266,SYNTH_STATE_BANK,BR001,Savings,P005025,2014-09-09,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007267,XXXX72887267,SYNTH_REGIONAL_BANK,BR007,Savings,P001935,2023-11-04,2026-01-07,Closed,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007268,XXXX71117268,SYNTH_UNION_BANK,BR003,Savings,P002059,2016-12-16,2023-11-22,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007269,XXXX33217269,SYNTH_NATIONAL_BANK,BR002,Savings,P001125,2014-02-04,2025-08-27,Closed,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007270,XXXX38997270,SYNTH_COMMERCIAL_BANK,BR008,Savings,P003764,2013-08-23,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007271,XXXX46527271,SYNTH_STATE_BANK,BR001,Business,P005780,2023-03-12,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007272,XXXX49807272,SYNTH_METRO_BANK,BR006,Savings,P000465,2014-09-28,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC007273,XXXX95817273,SYNTH_NATIONAL_BANK,BR002,Savings,P006018,2018-03-06,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007274,XXXX97677274,SYNTH_STATE_BANK,BR001,Current,P004595,2018-10-17,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007275,XXXX92157275,SYNTH_NATIONAL_BANK,BR002,Savings,P004274,2026-02-11,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007276,XXXX86027276,SYNTH_COMMERCIAL_BANK,BR008,Joint,P003167,2023-10-19,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007277,XXXX20997277,SYNTH_STATE_BANK,BR001,Business,P004196,2023-02-20,,Active,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007278,XXXX37957278,SYNTH_NATIONAL_BANK,BR002,Savings,P002142,2015-10-10,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC007279,XXXX30927279,SYNTH_COOPERATIVE_BANK,BR005,Current,P002234,2025-12-27,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007280,XXXX25867280,SYNTH_METRO_BANK,BR006,Savings,P000089,2017-03-28,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007281,XXXX16557281,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000348,2016-04-11,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007282,XXXX37467282,SYNTH_UNION_BANK,BR003,Salary,P000201,2017-07-29,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007283,XXXX64327283,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005513,2026-02-10,,Active,Restricted,Pune,true,SYNTH_FINANCE_DB
ACC007284,XXXX89667284,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002798,2021-04-12,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007285,XXXX71647285,SYNTH_METRO_BANK,BR006,Joint,P006938,2015-12-26,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007286,XXXX67617286,SYNTH_COOPERATIVE_BANK,BR005,Current,P003135,2014-02-04,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC007287,XXXX62817287,SYNTH_UNION_BANK,BR003,Savings,P006651,2018-04-10,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007288,XXXX69077288,SYNTH_COMMERCIAL_BANK,BR008,Current,P005048,2018-07-01,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007289,XXXX63567289,SYNTH_COMMERCIAL_BANK,BR008,Savings,P000033,2021-03-16,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007290,XXXX80867290,SYNTH_COMMERCIAL_BANK,BR008,Savings,P006374,2022-03-13,,Active,Restricted,Pune,true,SYNTH_KYC_DB
ACC007291,XXXX59367291,SYNTH_COMMERCIAL_BANK,BR008,Business,P003987,2024-03-20,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007292,XXXX12147292,SYNTH_REGIONAL_BANK,BR007,Savings,P002951,2016-06-25,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007293,XXXX46327293,SYNTH_COMMERCIAL_BANK,BR008,Savings,P002236,2013-08-05,2020-05-19,Closed,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007294,XXXX56707294,SYNTH_METRO_BANK,BR006,Current,P005943,2021-02-16,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007295,XXXX70447295,SYNTH_REGIONAL_BANK,BR007,Joint,P001564,2014-07-20,,Active,Expired,Pune,true,SYNTH_FINANCE_DB
ACC007296,XXXX76377296,SYNTH_REGIONAL_BANK,BR007,Savings,P003389,2017-09-10,,Active,Expired,Pune,true,SYNTH_BANK_CORE
ACC007297,XXXX77227297,SYNTH_UNION_BANK,BR003,Savings,P005111,2013-04-21,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007298,XXXX56117298,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002898,2013-08-16,,Dormant,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007299,XXXX27127299,SYNTH_NATIONAL_BANK,BR002,Savings,P002827,2021-12-08,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007300,XXXX81717300,SYNTH_REGIONAL_BANK,BR007,Business,P003754,2026-03-15,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007301,XXXX78687301,SYNTH_STATE_BANK,BR001,Savings,P005990,2024-02-06,,Active,Expired,Pune,true,SYNTH_KYC_DB
ACC007302,XXXX52207302,SYNTH_METRO_BANK,BR006,Salary,P002847,2022-03-29,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007303,XXXX38927303,SYNTH_COMMERCIAL_BANK,BR008,Salary,P002810,2023-10-26,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007304,XXXX77197304,SYNTH_CITY_BANK,BR004,Savings,P004498,2014-07-20,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007305,XXXX85077305,SYNTH_METRO_BANK,BR006,Salary,P002005,2018-03-22,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007306,XXXX56917306,SYNTH_CITY_BANK,BR004,Savings,P003048,2017-08-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007307,XXXX46287307,SYNTH_NATIONAL_BANK,BR002,Savings,P004725,2023-08-29,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007308,XXXX80547308,SYNTH_COOPERATIVE_BANK,BR005,Savings,P002564,2017-07-13,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007309,XXXX15897309,SYNTH_COMMERCIAL_BANK,BR008,Savings,P001447,2021-09-09,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007310,XXXX61687310,SYNTH_NATIONAL_BANK,BR002,Current,P001209,2018-05-08,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007311,XXXX65627311,SYNTH_REGIONAL_BANK,BR007,Savings,P000930,2018-03-01,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007312,XXXX95447312,SYNTH_UNION_BANK,BR003,Savings,P004940,2013-05-02,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007313,XXXX95857313,SYNTH_UNION_BANK,BR003,Current,P001918,2025-04-01,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007314,XXXX37167314,SYNTH_NATIONAL_BANK,BR002,Current,P003940,2025-10-30,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007315,XXXX91057315,SYNTH_COOPERATIVE_BANK,BR005,Savings,P005670,2020-09-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007316,XXXX70947316,SYNTH_CITY_BANK,BR004,Savings,P000142,2016-10-17,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007317,XXXX51247317,SYNTH_CITY_BANK,BR004,Business,P000607,2023-09-10,,Dormant,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007318,XXXX18547318,SYNTH_METRO_BANK,BR006,Current,P004688,2018-12-13,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007319,XXXX44797319,SYNTH_CITY_BANK,BR004,Savings,P006140,2014-12-17,,Frozen,Verified,Pune,true,SYNTH_KYC_DB
ACC007320,XXXX18927320,SYNTH_NATIONAL_BANK,BR002,Savings,P006241,2019-08-27,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007321,XXXX70667321,SYNTH_CITY_BANK,BR004,Savings,P000901,2014-11-03,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007322,XXXX78337322,SYNTH_METRO_BANK,BR006,Savings,P003926,2020-07-11,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007323,XXXX82447323,SYNTH_REGIONAL_BANK,BR007,Savings,P005076,2015-12-07,2016-11-28,Closed,Pending,Pune,false,SYNTH_BANK_CORE
ACC007324,XXXX21977324,SYNTH_CITY_BANK,BR004,Savings,P004927,2019-07-08,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007325,XXXX92637325,SYNTH_UNION_BANK,BR003,Salary,P003008,2012-07-08,,Frozen,Verified,Pune,true,SYNTH_LEGACY_BANK
ACC007326,XXXX82937326,SYNTH_REGIONAL_BANK,BR007,Savings,P004976,2022-08-23,2026-07-16,Closed,Verified,Pune,false,SYNTH_KYC_DB
ACC007327,XXXX44297327,SYNTH_STATE_BANK,BR001,Savings,P001124,2024-03-29,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007328,XXXX75057328,SYNTH_METRO_BANK,BR006,Savings,P003312,2015-09-23,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007329,XXXX16817329,SYNTH_STATE_BANK,BR001,Savings,P001188,2016-02-04,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007330,XXXX96337330,SYNTH_REGIONAL_BANK,BR007,Current,P003697,2018-11-19,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007331,XXXX27617331,SYNTH_COOPERATIVE_BANK,BR005,Salary,P005941,2019-09-02,,Dormant,Pending,Pune,false,SYNTH_FINANCE_DB
ACC007332,XXXX74217332,SYNTH_COMMERCIAL_BANK,BR008,Business,P004264,2013-03-19,,Dormant,Verified,Pune,false,SYNTH_KYC_DB
ACC007333,XXXX90747333,SYNTH_COOPERATIVE_BANK,BR005,Salary,P003261,2013-11-19,,Active,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007334,XXXX60257334,SYNTH_NATIONAL_BANK,BR002,Salary,P004182,2016-05-01,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007335,XXXX93657335,SYNTH_COOPERATIVE_BANK,BR005,Savings,P006856,2013-08-26,2015-10-28,Closed,Pending,Pune,false,SYNTH_LEGACY_BANK
ACC007336,XXXX74257336,SYNTH_UNION_BANK,BR003,Savings,P001303,2012-11-22,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007337,XXXX52167337,SYNTH_STATE_BANK,BR001,Business,P001497,2024-06-26,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC007338,XXXX59287338,SYNTH_CITY_BANK,BR004,Savings,P002079,2015-09-19,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007339,XXXX71407339,SYNTH_CITY_BANK,BR004,Savings,P002781,2018-10-22,,Active,Expired,Pune,true,SYNTH_LEGACY_BANK
ACC007340,XXXX90337340,SYNTH_NATIONAL_BANK,BR002,Savings,P005660,2013-11-25,,Active,Verified,Pune,false,SYNTH_KYC_DB
ACC007341,XXXX20907341,SYNTH_NATIONAL_BANK,BR002,Savings,P002222,2012-07-23,,Dormant,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007342,XXXX33907342,SYNTH_STATE_BANK,BR001,Savings,P004818,2023-07-11,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007343,XXXX36277343,SYNTH_UNION_BANK,BR003,Savings,P006812,2026-08-10,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007344,XXXX42857344,SYNTH_NATIONAL_BANK,BR002,Current,P002524,2018-09-29,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007345,XXXX34377345,SYNTH_METRO_BANK,BR006,Savings,P005441,2021-06-05,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007346,XXXX56977346,SYNTH_NATIONAL_BANK,BR002,Savings,P000291,2014-11-12,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007347,XXXX75097347,SYNTH_REGIONAL_BANK,BR007,Savings,P004390,2022-02-24,,Frozen,Restricted,Pune,true,SYNTH_LEGACY_BANK
ACC007348,XXXX29247348,SYNTH_COMMERCIAL_BANK,BR008,Savings,P005653,2024-04-16,,Dormant,Pending,Pune,false,SYNTH_BANK_CORE
ACC007349,XXXX25777349,SYNTH_METRO_BANK,BR006,Savings,P002508,2016-09-28,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007350,XXXX67747350,SYNTH_COOPERATIVE_BANK,BR005,Business,P003804,2023-07-03,,Active,Verified,Pune,false,SYNTH_FINANCE_DB
ACC007351,XXXX67037351,SYNTH_UNION_BANK,BR003,Salary,P001834,2021-11-08,,Active,Verified,Pune,false,SYNTH_BANK_CORE
ACC007352,XXXX96047352,SYNTH_UNION_BANK,BR003,Savings,P006348,2025-01-30,,Active,Verified,Pune,false,SYNTH_LEGACY_BANK
ACC007353,XXXX11677353,SYNTH_METRO_BANK,BR006,Salary,P002681,2018-09-19,2021-09-17,Closed,Restricted,Pune,true,SYNTH_KYC_DB
