mention_id,document_id,case_id,text_span,start_char,end_char,entity_type,extracted_value,resolved_entity_id,confidence,resolution_status
EM00043306,DOC008662,C008662,Kunal Sutar,44,55,PERSON,Kunal Sutar,P001244,0.99,RESOLVED
EM00043307,DOC008662,C008662,Aarav Sutar,142,153,PERSON,Aarav Sutar,P006319,0.99,RESOLVED
EM00043308,DOC008662,C008662,MH12IM3599,237,247,VEHICLE,MH12IM3599,,0.0,UNRESOLVED
EM00043309,DOC008662,C008662,9492894360,267,277,PHONE,9492894360,,0.0,UNRESOLVED
EM00043310,DOC008662,C008662,Aundh,124,129,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00043311,DOC008663,C008663,Kunal Dilip Kadam,48,65,PERSON,Kunal Dilip Kadam,P000416,0.99,RESOLVED
EM00043312,DOC008663,C008663,Manish K More,154,167,PERSON,Manish K More,P005092,0.99,RESOLVED
EM00043313,DOC008663,C008663,MH12WS9668,251,261,VEHICLE,MH12WS9668,,0.0,UNRESOLVED
EM00043314,DOC008663,C008663,9915775711,281,291,PHONE,9915775711,,0.0,UNRESOLVED
EM00043315,DOC008663,C008663,Kondhwa,134,141,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00043316,DOC008664,C008664,Arjun Bhosale,44,57,PERSON,Arjun Bhosale,P004733,0.99,RESOLVED
EM00043317,DOC008664,C008664,Pooja Wagh,149,159,PERSON,Pooja Wagh,P003266,0.99,RESOLVED
EM00043318,DOC008664,C008664,MH14XE8295,243,253,VEHICLE,MH14XE8295,,0.0,UNRESOLVED
EM00043319,DOC008664,C008664,9193896665,273,283,PHONE,9193896665,,0.0,UNRESOLVED
EM00043320,DOC008664,C008664,Dhankawadi,126,136,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00043321,DOC008665,C008665,Aniket R Chavan,45,60,PERSON,Aniket R Chavan,P006048,0.99,RESOLVED
EM00043322,DOC008665,C008665,Aanya Desai,172,183,PERSON,Aanya Desai,P006263,0.99,RESOLVED
EM00043323,DOC008665,C008665,MH14YS7522,267,277,VEHICLE,MH14YS7522,,0.0,UNRESOLVED
EM00043324,DOC008665,C008665,9716346419,297,307,PHONE,9716346419,,0.0,UNRESOLVED
EM00043325,DOC008665,C008665,Dhankawadi,149,159,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00043326,DOC008666,C008666,Shreya D More,48,61,PERSON,Shreya D More,P002392,0.99,RESOLVED
EM00043327,DOC008666,C008666,Atharva Gore,159,171,PERSON,Atharva Gore,P001334,0.99,RESOLVED
EM00043328,DOC008666,C008666,MH42VE6491,255,265,VEHICLE,MH42VE6491,,0.0,UNRESOLVED
EM00043329,DOC008666,C008666,9105530844,285,295,PHONE,9105530844,,0.0,UNRESOLVED
EM00043330,DOC008666,C008666,Vishrantwadi,134,146,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00043331,DOC008667,C008667,S. Patil,47,55,PERSON,S. Patil,P001385,0.99,RESOLVED
EM00043332,DOC008667,C008667,Kunal Pande,134,145,PERSON,Kunal Pande,P002471,0.99,RESOLVED
EM00043333,DOC008667,C008667,MH15BJ7675,229,239,VEHICLE,MH15BJ7675,,0.0,UNRESOLVED
EM00043334,DOC008667,C008667,9626099663,259,269,PHONE,9626099663,,0.0,UNRESOLVED
EM00043335,DOC008667,C008667,Kondhwa,114,121,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00043336,DOC008668,C008668,Nikhil Gore,46,57,PERSON,Nikhil Gore,P005683,0.99,RESOLVED
EM00043337,DOC008668,C008668,Aditi Kulkarni,159,173,PERSON,Aditi Kulkarni,P006894,0.99,RESOLVED
EM00043338,DOC008668,C008668,MH12XY8440,257,267,VEHICLE,MH12XY8440,,0.0,UNRESOLVED
EM00043339,DOC008668,C008668,9952224666,287,297,PHONE,9952224666,,0.0,UNRESOLVED
EM00043340,DOC008668,C008668,Pimpri,140,146,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043341,DOC008669,C008669,Nikhil Salunkhe,46,61,PERSON,Nikhil Salunkhe,P000481,0.99,RESOLVED
EM00043342,DOC008669,C008669,Aniket Raj Joshi,168,184,PERSON,Aniket Raj Joshi,P006347,0.99,RESOLVED
EM00043343,DOC008669,C008669,MH12RG6061,268,278,VEHICLE,MH12RG6061,,0.0,UNRESOLVED
EM00043344,DOC008669,C008669,9117492570,298,308,PHONE,9117492570,,0.0,UNRESOLVED
EM00043345,DOC008669,C008669,Wakad,150,155,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00043346,DOC008670,C008670,Ananya Thakur,49,62,PERSON,Ananya Thakur,P002956,0.99,RESOLVED
EM00043347,DOC008670,C008670,Kunal Ramesh Joshi,147,165,PERSON,Kunal Ramesh Joshi,P005079,0.99,RESOLVED
EM00043348,DOC008670,C008670,MH14ZK7533,249,259,VEHICLE,MH14ZK7533,,0.0,UNRESOLVED
EM00043349,DOC008670,C008670,9455054325,279,289,PHONE,9455054325,,0.0,UNRESOLVED
EM00043350,DOC008670,C008670,Kothrud,127,134,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00043351,DOC008671,C008671,Manish Mahesh Desai,48,67,PERSON,Manish Mahesh Desai,P002755,0.99,RESOLVED
EM00043352,DOC008671,C008671,Aanya Sharma,161,173,PERSON,Aanya Sharma,P002225,0.99,RESOLVED
EM00043353,DOC008671,C008671,MH14MY4144,257,267,VEHICLE,MH14MY4144,,0.0,UNRESOLVED
EM00043354,DOC008671,C008671,9672904407,287,297,PHONE,9672904407,,0.0,UNRESOLVED
EM00043355,DOC008671,C008671,Swargate,140,148,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043356,DOC008672,C008672,Vikas Vijay Bhosale,46,65,PERSON,Vikas Vijay Bhosale,P002582,0.99,RESOLVED
EM00043357,DOC008672,C008672,Dhruv Bhosale,167,180,PERSON,Dhruv Bhosale,P002888,0.99,RESOLVED
EM00043358,DOC008672,C008672,MH12AH7148,264,274,VEHICLE,MH12AH7148,,0.0,UNRESOLVED
EM00043359,DOC008672,C008672,9195129336,294,304,PHONE,9195129336,,0.0,UNRESOLVED
EM00043360,DOC008672,C008672,Pimpri,148,154,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043361,DOC008673,C008673,Siddharth Desai,44,59,PERSON,Siddharth Desai,P006670,0.99,RESOLVED
EM00043362,DOC008673,C008673,B. Thakur,153,162,PERSON,B. Thakur,P002602,0.99,RESOLVED
EM00043363,DOC008673,C008673,MH14OT9843,246,256,VEHICLE,MH14OT9843,,0.0,UNRESOLVED
EM00043364,DOC008673,C008673,9552036082,276,286,PHONE,9552036082,,0.0,UNRESOLVED
EM00043365,DOC008673,C008673,Hadapsar,132,140,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00043366,DOC008674,C008674,Priya Prakash Pawar,44,63,PERSON,Priya Prakash Pawar,P005651,0.99,RESOLVED
EM00043367,DOC008674,C008674,R. Sawant,157,166,PERSON,R. Sawant,P006229,0.99,RESOLVED
EM00043368,DOC008674,C008674,MH14KR3431,250,260,VEHICLE,MH14KR3431,,0.0,UNRESOLVED
EM00043369,DOC008674,C008674,9472927103,280,290,PHONE,9472927103,,0.0,UNRESOLVED
EM00043370,DOC008674,C008674,Yerawada,136,144,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00043371,DOC008675,C008675,Omkar Raj Desai,48,63,PERSON,Omkar Raj Desai,P001406,0.99,RESOLVED
EM00043372,DOC008675,C008675,Anjali K More,145,158,PERSON,Anjali K More,P000963,0.99,RESOLVED
EM00043373,DOC008675,C008675,MH14AL4402,242,252,VEHICLE,MH14AL4402,,0.0,UNRESOLVED
EM00043374,DOC008675,C008675,9485390410,272,282,PHONE,9485390410,,0.0,UNRESOLVED
EM00043375,DOC008675,C008675,Dhankawadi,122,132,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00043376,DOC008676,C008676,Sam Naik,47,55,PERSON,Sam Naik,P002736,0.99,RESOLVED
EM00043377,DOC008676,C008676,Vivek Ramesh Naik,158,175,PERSON,Vivek Ramesh Naik,P003317,0.99,RESOLVED
EM00043378,DOC008676,C008676,MH42ZD9721,259,269,VEHICLE,MH42ZD9721,,0.0,UNRESOLVED
EM00043379,DOC008676,C008676,9903519089,289,299,PHONE,9903519089,,0.0,UNRESOLVED
EM00043380,DOC008676,C008676,Kondhwa,138,145,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00043381,DOC008677,C008677,Abhishek Chavan,47,62,PERSON,Abhishek Chavan,P000512,0.99,RESOLVED
EM00043382,DOC008677,C008677,Sneha Dilip Gaikwad,158,177,PERSON,Sneha Dilip Gaikwad,P003840,0.99,RESOLVED
EM00043383,DOC008677,C008677,MH42RO4470,261,271,VEHICLE,MH42RO4470,,0.0,UNRESOLVED
EM00043384,DOC008677,C008677,9795432489,291,301,PHONE,9795432489,,0.0,UNRESOLVED
EM00043385,DOC008677,C008677,Aundh,140,145,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00043386,DOC008678,C008678,Sahil V Joshi,47,60,PERSON,Sahil V Joshi,P001169,0.99,RESOLVED
EM00043387,DOC008678,C008678,Sahil Ramesh Deshmukh,150,171,PERSON,Sahil Ramesh Deshmukh,P006537,0.99,RESOLVED
EM00043388,DOC008678,C008678,MH42XN6317,255,265,VEHICLE,MH42XN6317,,0.0,UNRESOLVED
EM00043389,DOC008678,C008678,9666292050,285,295,PHONE,9666292050,,0.0,UNRESOLVED
EM00043390,DOC008678,C008678,Swargate,129,137,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043391,DOC008679,C008679,Shubham Ramesh Jadhav,47,68,PERSON,Shubham Ramesh Jadhav,P005069,0.99,RESOLVED
EM00043392,DOC008679,C008679,Aditi Dhumal,158,170,PERSON,Aditi Dhumal,P000597,0.99,RESOLVED
EM00043393,DOC008679,C008679,MH12ZF8204,254,264,VEHICLE,MH12ZF8204,,0.0,UNRESOLVED
EM00043394,DOC008679,C008679,9519452141,284,294,PHONE,9519452141,,0.0,UNRESOLVED
EM00043395,DOC008679,C008679,Hadapsar,137,145,LOCATION,Hadapsar,,0.45,AMBIGUOUS
EM00043396,DOC008680,C008680,Omkar Kadam,43,54,PERSON,Omkar Kadam,P004150,0.99,RESOLVED
EM00043397,DOC008680,C008680,Nandini Wagh,153,165,PERSON,Nandini Wagh,P000772,0.99,RESOLVED
EM00043398,DOC008680,C008680,MH42LB6097,249,259,VEHICLE,MH42LB6097,,0.0,UNRESOLVED
EM00043399,DOC008680,C008680,9469085956,279,289,PHONE,9469085956,,0.0,UNRESOLVED
EM00043400,DOC008680,C008680,Dhankawadi,130,140,LOCATION,Dhankawadi,,0.45,AMBIGUOUS
EM00043401,DOC008681,C008681,Saurabh Dhumal,44,58,PERSON,Saurabh Dhumal,P006216,0.99,RESOLVED
EM00043402,DOC008681,C008681,K. Deshmukh,154,165,PERSON,K. Deshmukh,P006019,0.99,RESOLVED
EM00043403,DOC008681,C008681,MH42IJ9871,249,259,VEHICLE,MH42IJ9871,,0.0,UNRESOLVED
EM00043404,DOC008681,C008681,9508773945,279,289,PHONE,9508773945,,0.0,UNRESOLVED
EM00043405,DOC008681,C008681,Swargate,133,141,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043406,DOC008682,C008682,M. Chavan,48,57,PERSON,M. Chavan,P003887,0.99,RESOLVED
EM00043407,DOC008682,C008682,Madhura Sawant,167,181,PERSON,Madhura Sawant,P000551,0.99,RESOLVED
EM00043408,DOC008682,C008682,MH42PS6933,265,275,VEHICLE,MH42PS6933,,0.0,UNRESOLVED
EM00043409,DOC008682,C008682,9838178876,295,305,PHONE,9838178876,,0.0,UNRESOLVED
EM00043410,DOC008682,C008682,Vishrantwadi,142,154,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00043411,DOC008683,C008683,Nikhil Joshi,49,61,PERSON,Nikhil Joshi,P001946,0.99,RESOLVED
EM00043412,DOC008683,C008683,Shreya Anil Kale,156,172,PERSON,Shreya Anil Kale,P005596,0.99,RESOLVED
EM00043413,DOC008683,C008683,MH42DV2474,256,266,VEHICLE,MH42DV2474,,0.0,UNRESOLVED
EM00043414,DOC008683,C008683,9980386103,286,296,PHONE,9980386103,,0.0,UNRESOLVED
EM00043415,DOC008683,C008683,Kothrud,136,143,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00043416,DOC008684,C008684,Kunal Kale,43,53,PERSON,Kunal Kale,P006235,0.99,RESOLVED
EM00043417,DOC008684,C008684,Gaurav P Sawant,156,171,PERSON,Gaurav P Sawant,P004663,0.99,RESOLVED
EM00043418,DOC008684,C008684,MH15SN7842,255,265,VEHICLE,MH15SN7842,,0.0,UNRESOLVED
EM00043419,DOC008684,C008684,9668569625,285,295,PHONE,9668569625,,0.0,UNRESOLVED
EM00043420,DOC008684,C008684,Aundh,138,143,LOCATION,Aundh,,0.45,AMBIGUOUS
EM00043421,DOC008685,C008685,Rohit Wagh,48,58,PERSON,Rohit Wagh,P002049,0.99,RESOLVED
EM00043422,DOC008685,C008685,Deepa Dhumal,136,148,PERSON,Deepa Dhumal,P000924,0.99,RESOLVED
EM00043423,DOC008685,C008685,MH42BG4558,232,242,VEHICLE,MH42BG4558,,0.0,UNRESOLVED
EM00043424,DOC008685,C008685,9928276932,262,272,PHONE,9928276932,,0.0,UNRESOLVED
EM00043425,DOC008685,C008685,Wakad,118,123,LOCATION,Wakad,,0.45,AMBIGUOUS
EM00043426,DOC008686,C008686,Mrunal Kiran Joshi,45,63,PERSON,Mrunal Kiran Joshi,P000840,0.99,RESOLVED
EM00043427,DOC008686,C008686,Madhura R Wagh,176,190,PERSON,Madhura R Wagh,P002132,0.99,RESOLVED
EM00043428,DOC008686,C008686,MH15HU5855,274,284,VEHICLE,MH15HU5855,,0.0,UNRESOLVED
EM00043429,DOC008686,C008686,9813518310,304,314,PHONE,9813518310,,0.0,UNRESOLVED
EM00043430,DOC008686,C008686,Viman Nagar,152,163,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00043431,DOC008687,C008687,Mrunal R Gaikwad,46,62,PERSON,Mrunal R Gaikwad,P006430,0.99,RESOLVED
EM00043432,DOC008687,C008687,Neha Naik,150,159,PERSON,Neha Naik,P001240,0.99,RESOLVED
EM00043433,DOC008687,C008687,MH15WE4836,243,253,VEHICLE,MH15WE4836,,0.0,UNRESOLVED
EM00043434,DOC008687,C008687,9466035974,273,283,PHONE,9466035974,,0.0,UNRESOLVED
EM00043435,DOC008687,C008687,Katraj,131,137,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00043436,DOC008688,C008688,Tanvi Chavan,48,60,PERSON,Tanvi Chavan,P002642,0.99,RESOLVED
EM00043437,DOC008688,C008688,Rohan Shinde,157,169,PERSON,Rohan Shinde,P001711,0.99,RESOLVED
EM00043438,DOC008688,C008688,MH42CP5685,253,263,VEHICLE,MH42CP5685,,0.0,UNRESOLVED
EM00043439,DOC008688,C008688,9728391468,283,293,PHONE,9728391468,,0.0,UNRESOLVED
EM00043440,DOC008688,C008688,Yerawada,136,144,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00043441,DOC008689,C008689,Nandini Mane,44,56,PERSON,Nandini Mane,P003903,0.99,RESOLVED
EM00043442,DOC008689,C008689,Vikas Gaikwad,140,153,PERSON,Vikas Gaikwad,P005959,0.99,RESOLVED
EM00043443,DOC008689,C008689,MH42UD8072,237,247,VEHICLE,MH42UD8072,,0.0,UNRESOLVED
EM00043444,DOC008689,C008689,9992177205,267,277,PHONE,9992177205,,0.0,UNRESOLVED
EM00043445,DOC008689,C008689,Vishrantwadi,115,127,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00043446,DOC008690,C008690,Nandini Gore,47,59,PERSON,Nandini Gore,P005538,0.99,RESOLVED
EM00043447,DOC008690,C008690,Dhruv Prakash Pawar,160,179,PERSON,Dhruv Prakash Pawar,P002414,0.99,RESOLVED
EM00043448,DOC008690,C008690,MH42SJ1386,263,273,VEHICLE,MH42SJ1386,,0.0,UNRESOLVED
EM00043449,DOC008690,C008690,9611898891,293,303,PHONE,9611898891,,0.0,UNRESOLVED
EM00043450,DOC008690,C008690,Vishrantwadi,135,147,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00043451,DOC008691,C008691,Priya Thakur,44,56,PERSON,Priya Thakur,P004138,0.99,RESOLVED
EM00043452,DOC008691,C008691,Aditi Pande,144,155,PERSON,Aditi Pande,P003841,0.99,RESOLVED
EM00043453,DOC008691,C008691,MH42GR5089,239,249,VEHICLE,MH42GR5089,,0.0,UNRESOLVED
EM00043454,DOC008691,C008691,9104913532,269,279,PHONE,9104913532,,0.0,UNRESOLVED
EM00043455,DOC008691,C008691,Pimpri,125,131,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043456,DOC008692,C008692,Pooja Sutar,43,54,PERSON,Pooja Sutar,P006144,0.99,RESOLVED
EM00043457,DOC008692,C008692,Atharva Wagh,142,154,PERSON,Atharva Wagh,P001312,0.99,RESOLVED
EM00043458,DOC008692,C008692,MH14MQ9592,238,248,VEHICLE,MH14MQ9592,,0.0,UNRESOLVED
EM00043459,DOC008692,C008692,9395630952,268,278,PHONE,9395630952,,0.0,UNRESOLVED
EM00043460,DOC008692,C008692,Pimpri,123,129,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043461,DOC008693,C008693,Arjun Kadam,44,55,PERSON,Arjun Kadam,P001791,0.99,RESOLVED
EM00043462,DOC008693,C008693,Neha Kumar Desai,139,155,PERSON,Neha Kumar Desai,P006928,0.99,RESOLVED
EM00043463,DOC008693,C008693,MH15KE5492,239,249,VEHICLE,MH15KE5492,,0.0,UNRESOLVED
EM00043464,DOC008693,C008693,9305880344,269,279,PHONE,9305880344,,0.0,UNRESOLVED
EM00043465,DOC008693,C008693,Viman Nagar,115,126,LOCATION,Viman Nagar,,0.45,AMBIGUOUS
EM00043466,DOC008694,C008694,Nikhil T.,48,57,PERSON,Nikhil T.,P003881,0.99,RESOLVED
EM00043467,DOC008694,C008694,Mrunal Kale,164,175,PERSON,Mrunal Kale,P003730,0.99,RESOLVED
EM00043468,DOC008694,C008694,MH14AT9008,259,269,VEHICLE,MH14AT9008,,0.0,UNRESOLVED
EM00043469,DOC008694,C008694,9511098520,289,299,PHONE,9511098520,,0.0,UNRESOLVED
EM00043470,DOC008694,C008694,Baner,146,151,LOCATION,Baner,,0.45,AMBIGUOUS
EM00043471,DOC008695,C008695,Vikas Kulkarni,44,58,PERSON,Vikas Kulkarni,P002979,0.99,RESOLVED
EM00043472,DOC008695,C008695,Aditya Wagh,142,153,PERSON,Aditya Wagh,P001298,0.99,RESOLVED
EM00043473,DOC008695,C008695,MH14XB1282,237,247,VEHICLE,MH14XB1282,,0.0,UNRESOLVED
EM00043474,DOC008695,C008695,9238681690,267,277,PHONE,9238681690,,0.0,UNRESOLVED
EM00043475,DOC008695,C008695,Shivajinagar,117,129,LOCATION,Shivajinagar,,0.45,AMBIGUOUS
EM00043476,DOC008696,C008696,Anjali Salunkhe,43,58,PERSON,Anjali Salunkhe,P000222,0.99,RESOLVED
EM00043477,DOC008696,C008696,Akash Thakur,152,164,PERSON,Akash Thakur,P005699,0.99,RESOLVED
EM00043478,DOC008696,C008696,MH15WH8002,248,258,VEHICLE,MH15WH8002,,0.0,UNRESOLVED
EM00043479,DOC008696,C008696,9302539767,278,288,PHONE,9302539767,,0.0,UNRESOLVED
EM00043480,DOC008696,C008696,Pimpri,133,139,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043481,DOC008697,C008697,Aarohi Sawant,48,61,PERSON,Aarohi Sawant,P003292,0.99,RESOLVED
EM00043482,DOC008697,C008697,Rahul Prakash Patil,141,160,PERSON,Rahul Prakash Patil,P004411,0.99,RESOLVED
EM00043483,DOC008697,C008697,MH15UO3227,244,254,VEHICLE,MH15UO3227,,0.0,UNRESOLVED
EM00043484,DOC008697,C008697,9237450365,274,284,PHONE,9237450365,,0.0,UNRESOLVED
EM00043485,DOC008697,C008697,Kothrud,121,128,LOCATION,Kothrud,,0.45,AMBIGUOUS
EM00043486,DOC008698,C008698,Vikas Gaikwad,43,56,PERSON,Vikas Gaikwad,P005959,0.99,RESOLVED
EM00043487,DOC008698,C008698,Pranav Deshmukh,136,151,PERSON,Pranav Deshmukh,P006087,0.99,RESOLVED
EM00043488,DOC008698,C008698,MH15PA5919,235,245,VEHICLE,MH15PA5919,,0.0,UNRESOLVED
EM00043489,DOC008698,C008698,9881259079,265,275,PHONE,9881259079,,0.0,UNRESOLVED
EM00043490,DOC008698,C008698,Swargate,115,123,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043491,DOC008699,C008699,Amit Thakur,45,56,PERSON,Amit Thakur,P002918,0.99,RESOLVED
EM00043492,DOC008699,C008699,Bhavana Raj Gaikwad,162,181,PERSON,Bhavana Raj Gaikwad,P001152,0.99,RESOLVED
EM00043493,DOC008699,C008699,MH12LZ3915,265,275,VEHICLE,MH12LZ3915,,0.0,UNRESOLVED
EM00043494,DOC008699,C008699,9749973840,295,305,PHONE,9749973840,,0.0,UNRESOLVED
EM00043495,DOC008699,C008699,Yerawada,141,149,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00043496,DOC008700,C008700,Amit D Bhosale,43,57,PERSON,Amit D Bhosale,P002095,0.99,RESOLVED
EM00043497,DOC008700,C008700,Yash Bhosale,142,154,PERSON,Yash Bhosale,P004588,0.99,RESOLVED
EM00043498,DOC008700,C008700,MH14QB3830,238,248,VEHICLE,MH14QB3830,,0.0,UNRESOLVED
EM00043499,DOC008700,C008700,9602510531,268,278,PHONE,9602510531,,0.0,UNRESOLVED
EM00043500,DOC008700,C008700,Vishrantwadi,117,129,LOCATION,Vishrantwadi,,0.45,AMBIGUOUS
EM00043501,DOC008701,C008701,Swapnil Salunkhe,48,64,PERSON,Swapnil Salunkhe,P002548,0.99,RESOLVED
EM00043502,DOC008701,C008701,Madhura Thakur,155,169,PERSON,Madhura Thakur,P001483,0.99,RESOLVED
EM00043503,DOC008701,C008701,MH15IU8489,253,263,VEHICLE,MH15IU8489,,0.0,UNRESOLVED
EM00043504,DOC008701,C008701,9200678188,283,293,PHONE,9200678188,,0.0,UNRESOLVED
EM00043505,DOC008701,C008701,Chinchwad,133,142,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00043506,DOC008702,C008702,Vivek R Patil,44,57,PERSON,Vivek R Patil,P003795,0.99,RESOLVED
EM00043507,DOC008702,C008702,Harsh Kiran Kale,147,163,PERSON,Harsh Kiran Kale,P002687,0.99,RESOLVED
EM00043508,DOC008702,C008702,MH42AF9728,247,257,VEHICLE,MH42AF9728,,0.0,UNRESOLVED
EM00043509,DOC008702,C008702,9577749855,277,287,PHONE,9577749855,,0.0,UNRESOLVED
EM00043510,DOC008702,C008702,Swargate,126,134,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043511,DOC008703,C008703,Simran Desai,48,60,PERSON,Simran Desai,P002013,0.99,RESOLVED
EM00043512,DOC008703,C008703,Siddharth Kulkarni,153,171,PERSON,Siddharth Kulkarni,P000986,0.99,RESOLVED
EM00043513,DOC008703,C008703,MH14ZU2744,255,265,VEHICLE,MH14ZU2744,,0.0,UNRESOLVED
EM00043514,DOC008703,C008703,9345335740,285,295,PHONE,9345335740,,0.0,UNRESOLVED
EM00043515,DOC008703,C008703,Kondhwa,133,140,LOCATION,Kondhwa,,0.45,AMBIGUOUS
EM00043516,DOC008704,C008704,Mrunal Kadam,47,59,PERSON,Mrunal Kadam,P004209,0.99,RESOLVED
EM00043517,DOC008704,C008704,Mrunal Prakash Kadam,156,176,PERSON,Mrunal Prakash Kadam,P005610,0.99,RESOLVED
EM00043518,DOC008704,C008704,MH12QB3666,260,270,VEHICLE,MH12QB3666,,0.0,UNRESOLVED
EM00043519,DOC008704,C008704,9891313434,290,300,PHONE,9891313434,,0.0,UNRESOLVED
EM00043520,DOC008704,C008704,Yerawada,135,143,LOCATION,Yerawada,,0.45,AMBIGUOUS
EM00043521,DOC008705,C008705,Atharva Joshi,45,58,PERSON,Atharva Joshi,P006361,0.99,RESOLVED
EM00043522,DOC008705,C008705,Madhura Salunkhe,162,178,PERSON,Madhura Salunkhe,P000182,0.99,RESOLVED
EM00043523,DOC008705,C008705,MH14OF8660,262,272,VEHICLE,MH14OF8660,,0.0,UNRESOLVED
EM00043524,DOC008705,C008705,9590855785,292,302,PHONE,9590855785,,0.0,UNRESOLVED
EM00043525,DOC008705,C008705,Swargate,141,149,LOCATION,Swargate,,0.45,AMBIGUOUS
EM00043526,DOC008706,C008706,Nandini Dilip Kulkarni,45,67,PERSON,Nandini Dilip Kulkarni,P002199,0.99,RESOLVED
EM00043527,DOC008706,C008706,Harsh Salunkhe,158,172,PERSON,Harsh Salunkhe,P001059,0.99,RESOLVED
EM00043528,DOC008706,C008706,MH14SM4253,256,266,VEHICLE,MH14SM4253,,0.0,UNRESOLVED
EM00043529,DOC008706,C008706,9275833067,286,296,PHONE,9275833067,,0.0,UNRESOLVED
EM00043530,DOC008706,C008706,Chinchwad,136,145,LOCATION,Chinchwad,,0.45,AMBIGUOUS
EM00043531,DOC008707,C008707,Anjali Gaikwad,44,58,PERSON,Anjali Gaikwad,P004233,0.99,RESOLVED
EM00043532,DOC008707,C008707,Dhruv Chavan,150,162,PERSON,Dhruv Chavan,P000935,0.99,RESOLVED
EM00043533,DOC008707,C008707,MH42XK6951,246,256,VEHICLE,MH42XK6951,,0.0,UNRESOLVED
EM00043534,DOC008707,C008707,9775302460,276,286,PHONE,9775302460,,0.0,UNRESOLVED
EM00043535,DOC008707,C008707,Katraj,131,137,LOCATION,Katraj,,0.45,AMBIGUOUS
EM00043536,DOC008708,C008708,Mahi Mane,48,57,PERSON,Mahi Mane,P005157,0.99,RESOLVED
EM00043537,DOC008708,C008708,Siddharth P.,155,167,PERSON,Siddharth P.,P004566,0.99,RESOLVED
EM00043538,DOC008708,C008708,MH15MV5691,251,261,VEHICLE,MH15MV5691,,0.0,UNRESOLVED
EM00043539,DOC008708,C008708,9839097042,281,291,PHONE,9839097042,,0.0,UNRESOLVED
EM00043540,DOC008708,C008708,Shivajinagar,130,142,LOCATION,Shivajinagar,,0.45,AMBIGUOUS
EM00043541,DOC008709,C008709,Kajal More,45,55,PERSON,Kajal More,P001506,0.99,RESOLVED
EM00043542,DOC008709,C008709,Ritesh Ramesh Salunkhe,158,180,PERSON,Ritesh Ramesh Salunkhe,P003269,0.99,RESOLVED
EM00043543,DOC008709,C008709,MH14SW7376,264,274,VEHICLE,MH14SW7376,,0.0,UNRESOLVED
EM00043544,DOC008709,C008709,9117202711,294,304,PHONE,9117202711,,0.0,UNRESOLVED
EM00043545,DOC008709,C008709,Baner,140,145,LOCATION,Baner,,0.45,AMBIGUOUS
EM00043546,DOC008710,C008710,Aditya Kadam,46,58,PERSON,Aditya Kadam,P003175,0.99,RESOLVED
EM00043547,DOC008710,C008710,Aditi Prakash Sharma,153,173,PERSON,Aditi Prakash Sharma,P000701,0.99,RESOLVED
EM00043548,DOC008710,C008710,MH14AS9312,257,267,VEHICLE,MH14AS9312,,0.0,UNRESOLVED
EM00043549,DOC008710,C008710,9906226487,287,297,PHONE,9906226487,,0.0,UNRESOLVED
EM00043550,DOC008710,C008710,Pimpri,134,140,LOCATION,Pimpri,,0.45,AMBIGUOUS
EM00043551,DOC008711,C008711,Akash Thakur,46,58,PERSON,Akash Thakur,P005699,0.99,RESOLVED
EM00043552,DOC008711,C008711,Mrunal R Sharma,163,178,PERSON,Mrunal R Sharma,P001586,0.99,RESOLVED
EM00043553,DOC008711,C008711,MH42GA1884,262,272,VEHICLE,MH42GA1884,,0.0,UNRESOLVED
