person_id,full_name,alias_name,gender,date_of_birth,age,nationality,occupation,address,city,district,state,pincode,email,person_status,known_since,source_system,record_confidence,created_at,updated_at
P001544,Simran Prakash Dhumal,Simran D.,Female,1995-11-25,30,Indian,Business Owner,"188, Park Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,simrandhumal@example.test,Accused,2025-10-22,IDENTITY_DB,0.972,2026-07-13T23:31:00,2026-07-16T04:38:00
P006608,R. Naik,Ritesh Ramesh,Male,1991-01-21,35,Indian,Self Employed,"198, Main Road, Baner, Pune",Pune,Pune,Maharashtra,411045,,Victim,2015-10-02,LEGACY_DB,0.824,2025-08-04T13:03:00,2025-08-30T06:06:00
P002401,Shreya Anil Bhosale,,Female,1979-06-07,47,Indian,Business Owner,"604, Market Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,sbhosale278@example.test,Witness,2017-10-20,COURT_RECORD,0.908,2023-09-22T12:54:00,2024-05-04T02:59:00
P003886,Shubham Salunkhe,Shubham,Male,1995-05-01,31,Indian,Private Employee,"633, Temple Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,shubham.salunkhe@example.test,Witness,2014-04-24,LEGACY_DB,0.874,2016-10-18T23:26:00,2017-11-18T04:17:00
P000303,S. Kadam,,Male,1963-11-03,62,Indian,Retired,"759, Market Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,sahilkadam@example.test,Victim,2013-05-16,COURT_RECORD,0.908,2019-07-24T00:14:00,2021-09-23T17:03:00
P006240,Saurabh R Naik,,Male,1966-03-20,60,Indian,Retired,"716, Park Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,,Complainant,2016-01-14,CASE_DB,0.844,2023-05-07T12:13:00,2024-01-09T10:14:00
P005162,Kiran Chavan,,Other,1974-08-13,52,Indian,Professional,"574, Nagar Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,kchavan402@example.test,Witness,2025-07-29,CASE_DB,0.894,2026-03-04T18:50:00,2026-04-03T11:02:00
P006767,Vidya K Sawant,Vidya S.,Female,1970-10-01,55,Indian,Unemployed,"824, Station Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,vidya.sawant@example.test,Person of Interest,2021-01-19,CASE_DB,0.944,2021-03-26T06:13:00,2023-12-13T22:02:00
P005975,Pranav Kadam,Pranav Sanjay,Male,2000-02-24,26,Indian,Daily Wage Worker,"190, Nagar Road, Baner, Pune",Pune,Pune,Maharashtra,411045,pranavkadam@example.test,Witness,2020-09-06,COURT_RECORD,0.958,2020-11-10T00:36:00,2024-10-06T04:54:00
P001573,Madhura Gore,,Female,1977-06-15,49,Indian,Homemaker,"469, Canal Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,madhura.gore850@example.test,Other,2018-07-29,INTELLIGENCE_DB,0.88,2019-02-01T14:55:00,2019-05-19T20:02:00
P000423,Aarav Raj Pande,,Male,1993-07-22,33,Indian,Self Employed,"431, Canal Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,apande796@example.test,Victim,2014-10-13,CASE_DB,0.894,2026-06-15T22:46:00,2026-07-13T23:53:00
P004510,Pranav Desai,Pranav Ramesh,Male,1983-07-22,43,Indian,Business Owner,"793, Market Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,pranav.desai@example.test,Witness,2013-06-08,INTELLIGENCE_DB,0.93,2015-04-22T23:49:00,2018-04-07T15:44:00
P000114,Aanya P More,,Female,1995-03-26,31,Indian,Self Employed,"694, Temple Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,aanyamore@example.test,Complainant,2020-12-05,COURT_RECORD,0.908,2023-12-27T19:17:00,2026-03-04T19:37:00
P000291,Manish Gore,,Male,1985-10-21,40,Indian,Daily Wage Worker,"527, College Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,manish.gore951@example.test,Other,2018-08-12,COURT_RECORD,0.908,2025-06-05T00:51:00,2026-04-12T14:44:00
P003020,Saurabh T.,,Male,1977-07-04,49,Indian,Private Employee,"303, Main Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,sthakur661@example.test,Person of Interest,2017-04-06,LEGACY_DB,0.824,2019-02-14T07:13:00,2025-03-07T10:05:00
P000337,Gaurav Dilip Deshmukh,,Male,2001-01-10,25,Indian,Business Owner,"198, Station Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,gaurav.deshmukh@example.test,Complainant,2017-09-01,CASE_DB,0.894,2025-07-23T14:45:00,2026-06-02T04:10:00
P006708,Rohit Kulkarni,R. Kulkarni,Male,1973-08-20,53,Indian,Government Employee,"945, Park Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,rohitkulkarni@example.test,Witness,2016-11-21,CASE_DB,0.944,2024-09-04T00:03:00,2025-10-26T07:59:00
P002616,Aniket Desai,A. Desai,Male,1991-07-21,35,Indian,Private Employee,"980, College Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,aniket.desai280@example.test,Person of Interest,2020-02-17,FIELD_REPORT,0.902,2021-11-23T01:36:00,2023-07-01T13:51:00
P004136,Gaurav Thakur,,Male,1974-06-06,52,Indian,Student,"869, Link Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,gthakur92@example.test,Victim,2018-11-19,INTELLIGENCE_DB,0.88,2020-09-10T23:29:00,2024-10-25T20:04:00
P003625,Saurabh Pande,,Male,1996-10-04,29,Indian,Driver / Transport,"949, Market Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,saurabh.pande@example.test,Victim,2013-04-04,CASE_DB,0.894,2020-12-07T07:57:00,2025-07-13T22:02:00
P006200,P. Jadhav,Pranav J.,Male,1980-06-18,46,Indian,Skilled Worker,"786, Park Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,pranavjadhav@example.test,Other,2015-10-07,CASE_DB,0.944,2015-10-15T22:20:00,2023-07-12T16:28:00
P000555,Amit K Joshi,,Male,1977-08-10,49,Indian,Business Owner,"616, Market Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,amit.joshi150@example.test,Accused,2019-10-19,CASE_DB,0.894,2021-03-04T20:35:00,2024-06-14T16:12:00
P004461,Nikita Pande,,Female,1988-01-17,38,Indian,Private Employee,"485, Link Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,npande905@example.test,Other,2013-05-11,INTELLIGENCE_DB,0.88,2023-01-23T04:48:00,2026-04-30T09:32:00
P001899,Omkar Mane,Omkar,Male,2001-05-18,25,Indian,Private Employee,"883, Park Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,omkar.mane@example.test,Complainant,2018-01-17,FIELD_REPORT,0.902,2023-12-05T00:02:00,2026-02-23T08:32:00
P002433,Mrunal Sawant,,Female,1986-01-28,40,Indian,Private Employee,"674, Temple Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,mrunalsawant@example.test,Witness,2014-04-27,IDENTITY_DB,0.922,2017-04-05T23:18:00,2024-06-12T19:25:00
P000704,Vaishnavi Sanjay Thakur,,Female,1990-09-14,35,Indian,Business Owner,"530, Link Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,vaishnavi.thakur606@example.test,Victim,2014-03-18,COURT_RECORD,0.908,2016-01-23T23:00:00,2025-04-20T04:21:00
P004879,Simran Ramesh Salunkhe,,Female,1981-02-06,45,Indian,Retired,"979, Main Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,ssalunkhe975@example.test,Witness,2017-02-17,LEGACY_DB,0.824,2024-12-15T03:40:00,2025-07-27T03:03:00
P005086,Gaurav P Sutar,,Male,1996-08-15,30,Indian,Private Employee,"793, Link Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,gaurav.sutar@example.test,Victim,2018-12-03,IDENTITY_DB,0.922,2021-03-25T16:19:00,2024-07-17T18:04:00
P002472,Pooja Kiran Salunkhe,,Female,2003-03-21,23,Indian,Driver / Transport,"414, College Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,poojasalunkhe@example.test,Accused,2019-10-04,IDENTITY_DB,0.922,2022-08-14T06:31:00,2025-07-03T11:15:00
P003941,Vikas Kumar Naik,,Male,1981-10-22,44,Indian,Driver / Transport,"234, Park Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,vikas.naik874@example.test,Victim,2014-07-23,COURT_RECORD,0.908,2023-09-23T15:16:00,2024-10-11T07:18:00
P001418,Sneha Prakash Chavan,,Female,1961-06-03,65,Indian,Homemaker,"551, Link Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,schavan850@example.test,Person of Interest,2024-03-31,COURT_RECORD,0.908,2026-01-12T06:10:00,2026-03-30T16:59:00
P005910,Sneha G.,,Female,1993-11-02,32,Indian,Business Owner,"293, Canal Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,sneha.gore@example.test,Accused,2023-12-24,IDENTITY_DB,0.922,2026-06-09T04:30:00,2026-07-26T19:06:00
P004177,Riya Deshmukh,Riya Ramesh,Female,1993-10-04,32,Indian,Business Owner,"276, Canal Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,riyadeshmukh@example.test,Victim,2013-02-22,IDENTITY_DB,0.972,2014-06-06T08:39:00,2020-07-23T11:12:00
P003758,Nikita Kiran Pande,,Female,1982-04-10,44,Indian,Business Owner,"282, Temple Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,nikita.pande505@example.test,Witness,2022-03-29,INTELLIGENCE_DB,0.88,2025-07-18T11:58:00,2026-05-02T11:21:00
P005000,Vivek P Sawant,,Male,1985-07-11,41,American,Driver / Transport,"790, Temple Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,,Person of Interest,2012-08-03,CASE_DB,0.844,2018-08-13T15:28:00,2018-12-09T05:33:00
P001986,Anjali Kale,A. Kale,Female,1972-04-03,54,Indian,Skilled Worker,"253, Nagar Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,anjali.kale@example.test,Witness,2019-04-09,IDENTITY_DB,0.972,2023-06-27T08:35:00,2025-12-08T06:36:00
P004634,Aniket Sanjay Deshmukh,,Male,1974-07-16,52,Indian,Business Owner,"231, Main Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,aniketdeshmukh@example.test,Witness,2017-02-15,LEGACY_DB,0.824,2022-08-06T18:56:00,2022-12-04T21:49:00
P002201,Omkar R Mane,,Male,1972-04-10,54,Indian,Homemaker,"109, Temple Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,omkar.mane694@example.test,Victim,2024-02-03,LEGACY_DB,0.824,2026-04-13T03:23:00,2026-08-11T07:18:00
P000747,Aditi Vijay Pande,Aditi Kiran,Female,1979-10-05,46,Indian,Driver / Transport,"807, Market Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,apande551@example.test,Witness,2013-04-25,FIELD_REPORT,0.902,2025-12-21T15:30:00,2026-06-21T06:55:00
P006693,Vidya Dhumal,Vidya,Female,1986-05-27,40,Indian,Business Owner,"926, Canal Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,vidya.dhumal@example.test,Victim,2015-08-22,CASE_DB,0.944,2023-12-17T08:57:00,2024-11-22T14:06:00
P003635,Abhishek Thakur,Abhishek,Male,1965-03-25,61,Indian,Retired,"762, Market Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,abhishekthakur@example.test,Victim,2014-01-23,COURT_RECORD,0.958,2018-04-05T00:56:00,2024-12-20T12:53:00
P001719,Meera Jadhav,Meera,Female,1969-12-21,56,Indian,Student,"826, Market Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,meera.jadhav913@example.test,Victim,2022-06-24,IDENTITY_DB,0.972,2025-08-06T16:27:00,2025-10-01T06:03:00
P003067,Vikas Pande,Vikas Prakash,Male,1978-03-12,48,Indian,Homemaker,"951, Canal Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,,Other,2013-03-10,COURT_RECORD,0.908,2022-12-24T08:35:00,2025-09-01T20:43:00
P003532,Abhishek Kumar More,,Male,1983-01-17,43,Indian,Driver / Transport,"88, Link Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,abhishek.more@example.test,Other,2014-01-07,IDENTITY_DB,0.922,2026-03-15T03:36:00,2026-08-12T14:15:00
P005110,Neha Dilip Sutar,,Female,1990-09-12,35,Indian,Business Owner,"60, College Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,,Witness,2023-02-08,LEGACY_DB,0.774,2025-07-10T13:43:00,2025-12-27T04:14:00
P000554,Rohit Joshi,,Male,1992-11-28,33,Indian,Student,"820, Main Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,rohit.joshi513@example.test,Witness,2025-11-03,CASE_DB,0.894,2026-03-13T08:56:00,2026-05-16T06:47:00
P000947,Ritesh Shinde,R. Shinde,Male,1988-05-09,38,Other,Homemaker,"592, Ring Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,rshinde436@example.test,Accused,2022-12-25,LEGACY_DB,0.874,2024-09-30T18:40:00,2025-06-27T04:42:00
P003956,S. Joshi,S. Joshi,Female,1972-12-16,53,Indian,Private Employee,"467, Park Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,sonali.joshi@example.test,Witness,2022-12-22,COURT_RECORD,0.958,2024-11-20T13:47:00,2026-06-05T06:57:00
P003173,Rahul Mane,,Male,1977-10-25,48,Indian,Skilled Worker,"886, Park Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,rahulmane@example.test,Victim,2021-09-14,FIELD_REPORT,0.852,2025-04-09T06:15:00,2025-07-12T06:47:00
P001020,Vivek Kiran Patil,,Male,1972-11-02,53,Indian,Self Employed,"379, Station Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,vivek.patil597@example.test,Complainant,2016-02-13,LEGACY_DB,0.824,2024-08-06T19:37:00,2024-11-14T15:11:00
P005951,Pooja M Mane,,Female,1995-08-12,31,Indian,Business Owner,"345, Canal Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,pmane643@example.test,Victim,2012-11-01,CASE_DB,0.894,2025-03-15T22:53:00,2026-05-13T15:54:00
P004410,Gaurav Sharma,,Male,1979-11-05,46,Indian,Skilled Worker,"347, Main Road, Swargate, Pune",Pune,Pune,Maharashtra,411037,gaurav.sharma@example.test,Complainant,2016-01-26,CASE_DB,0.894,2023-04-14T21:17:00,2024-11-05T15:57:00
P005627,Vidya Gore,,Female,1983-08-20,43,Indian,Business Owner,"544, Canal Road, Baner, Pune",Pune,Pune,Maharashtra,411045,,Victim,2021-12-01,COURT_RECORD,0.858,2023-07-01T14:18:00,2025-10-26T00:01:00
P004015,Sakshi Dilip Naik,,Female,1986-06-21,40,Indian,Private Employee,"891, Link Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,sakshi.naik902@example.test,Witness,2021-12-27,CASE_DB,0.894,2025-10-03T01:10:00,2026-05-26T20:16:00
P003556,Tanvi Sanjay Chavan,,Female,1989-04-03,37,Indian,Private Employee,"249, Market Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,tchavan431@example.test,Person of Interest,2019-11-11,CASE_DB,0.894,2020-11-12T19:48:00,2021-01-27T01:18:00
P004627,S. Joshi,,Female,1990-02-16,36,Indian,Private Employee,"755, Canal Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,shreya.joshi@example.test,Accused,2014-11-24,INTELLIGENCE_DB,0.88,2023-09-19T06:38:00,2025-06-13T08:27:00
P000347,Yash Mane,,Male,1996-01-14,30,Indian,Private Employee,"704, Temple Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,yashmane@example.test,Other,2013-08-06,LEGACY_DB,0.824,2020-01-20T19:19:00,2022-08-14T16:57:00
P006774,Madhura Thakur,,Female,2000-03-01,26,Indian,Private Employee,"501, Market Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,madhura.thakur576@example.test,Victim,2016-06-18,COURT_RECORD,0.908,2017-01-30T10:02:00,2022-10-07T06:53:00
P006124,Saurabh Sawant,,Male,2004-09-27,21,Indian,Student,"317, Station Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,ssawant76@example.test,Witness,2021-04-10,IDENTITY_DB,0.922,2021-12-15T01:47:00,2025-10-17T04:22:00
P001237,Meera Dilip Thakur,,Female,1972-10-13,53,Indian,Daily Wage Worker,"330, Link Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,,Other,2024-04-05,CASE_DB,0.844,2025-02-27T00:40:00,2025-09-06T12:34:00
P001713,Meera Mahesh Sharma,,Female,2000-07-22,26,Indian,Homemaker,"53, Temple Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,meerasharma@example.test,Complainant,2015-03-16,LEGACY_DB,0.824,2020-12-19T00:28:00,2024-08-17T21:25:00
P005032,Shreya Dilip Sharma,Shreya S.,Female,1992-08-20,34,Indian,Private Employee,"274, Canal Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,shreya.sharma794@example.test,Other,2019-02-05,IDENTITY_DB,0.972,2026-07-05T03:18:00,2026-07-26T05:53:00
P006246,Aanya Wagh,,Female,1987-10-01,38,Indian,Private Employee,"223, Park Road, Baner, Pune",Pune,Pune,Maharashtra,411045,awagh94@example.test,Complainant,2025-11-24,FIELD_REPORT,0.852,2026-06-09T11:20:00,2026-06-11T15:33:00
P001741,Navi S Mane,,Other,1971-05-18,55,Indian,Professional,"632, Station Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,,Complainant,2022-08-08,CASE_DB,0.844,2025-06-06T13:36:00,2026-02-04T05:27:00
P000599,Tanvi Mahesh Kulkarni,,Female,1995-11-24,30,Indian,Business Owner,"534, Nagar Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,,Victim,2013-06-04,IDENTITY_DB,0.872,2025-09-20T22:48:00,2026-02-19T17:27:00
P006818,Harsh K Kulkarni,,Male,1982-10-27,43,Indian,Private Employee,"898, Market Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,harsh.kulkarni583@example.test,Person of Interest,2016-02-29,CASE_DB,0.894,2019-03-18T05:00:00,2026-05-14T00:26:00
P006429,Meera Sanjay Bhosale,,Female,2001-02-16,25,Indian,Business Owner,"533, Canal Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,mbhosale41@example.test,Witness,2022-03-06,IDENTITY_DB,0.922,2025-01-08T16:24:00,2026-05-22T04:09:00
P000764,Mayur Thakur,,Male,1987-12-20,38,Indian,Private Employee,"28, Temple Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,mayur.thakur@example.test,Victim,2024-11-12,INTELLIGENCE_DB,0.88,2025-09-02T01:13:00,2026-08-20T12:06:00
P004184,Meera More,Meera Ramesh,Female,1990-10-10,35,Indian,Self Employed,"240, Nagar Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,,Accused,2012-07-11,COURT_RECORD,0.908,2017-01-14T01:26:00,2023-02-26T10:56:00
P002202,Vikas Gore,Vikas,Male,1992-11-14,33,Indian,Self Employed,"288, Nagar Road, Yerawada, Pune",Pune,Pune,Maharashtra,411006,vikas.gore158@example.test,Victim,2016-12-21,CASE_DB,0.944,2017-12-02T00:26:00,2020-08-14T12:41:00
P004923,Aditya Anil Chavan,Aditya,Male,2005-10-26,20,Other,Student,"595, Ring Road, Wakad, Pune",Pune,Pune,Maharashtra,411057,achavan40@example.test,Witness,2015-09-12,IDENTITY_DB,0.972,2018-07-07T15:21:00,2025-04-24T04:39:00
P002554,H. Desai,Harsh,Male,1987-06-14,39,Indian,Private Employee,"968, Market Road, Shivajinagar, Pune",Pune,Pune,Maharashtra,411005,harsh.desai@example.test,Accused,2016-05-30,IDENTITY_DB,0.972,2017-09-25T13:19:00,2021-01-16T18:08:00
P004779,M. Desai,M. Desai,Female,1999-11-06,26,Indian,Business Owner,"488, College Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,madhuradesai@example.test,Person of Interest,2023-08-07,IDENTITY_DB,0.972,2025-03-08T15:58:00,2026-07-07T12:05:00
P001371,Neha Ramesh Dhumal,Neha,Female,1979-06-03,47,Indian,Business Owner,"493, Canal Road, Viman Nagar, Pune",Pune,Pune,Maharashtra,411014,neha.dhumal21@example.test,Witness,2021-03-08,COURT_RECORD,0.958,2024-01-31T21:01:00,2024-11-12T06:10:00
P003851,Tejas Sanjay Salunkhe,,Male,1985-01-17,41,Indian,Private Employee,"611, Market Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,tsalunkhe369@example.test,Witness,2017-07-25,FIELD_REPORT,0.852,2020-12-18T08:56:00,2025-05-15T13:27:00
P006040,Vivek Dhumal,Vivek D.,Male,1986-11-13,39,Indian,Government Employee,"910, Link Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,vivek.dhumal@example.test,Accused,2018-08-19,LEGACY_DB,0.874,2019-03-15T10:19:00,2022-03-06T12:20:00
P000242,T. Bhosale,,Male,1997-08-28,29,Indian,Daily Wage Worker,"936, Temple Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,tejasbhosale@example.test,Person of Interest,2020-01-07,FIELD_REPORT,0.852,2025-04-09T03:31:00,2026-08-10T05:14:00
P004250,Madhura Kumar Sawant,Madhura Ramesh,Female,1986-10-27,39,Indian,Skilled Worker,"635, Temple Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,madhura.sawant271@example.test,Complainant,2013-08-23,FIELD_REPORT,0.902,2024-01-25T22:21:00,2025-07-19T14:55:00
P001206,Rohan Sharma,,Male,1968-10-05,57,Indian,Private Employee,"124, Park Road, Dhankawadi, Pune",Pune,Pune,Maharashtra,411043,rsharma60@example.test,Witness,2018-09-02,COURT_RECORD,0.908,2018-10-27T18:27:00,2020-06-02T01:09:00
P001190,Neha R Sharma,,Female,1988-12-18,37,Indian,Driver / Transport,"836, Link Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,neha.sharma@example.test,Other,2022-02-07,COURT_RECORD,0.908,2023-04-04T15:40:00,2025-04-13T12:39:00
P006655,Vaishnavi Chavan,,Female,1984-07-26,42,Indian,Business Owner,"729, Temple Road, Aundh, Pune",Pune,Pune,Maharashtra,411007,vaishnavichavan@example.test,Witness,2025-07-26,COURT_RECORD,0.908,2025-08-13T08:29:00,2026-07-04T06:57:00
P001640,Deepa Dilip Wagh,,Female,1981-12-01,44,Indian,Government Employee,"898, Market Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,deepa.wagh228@example.test,Witness,2023-02-13,LEGACY_DB,0.824,2025-03-30T13:35:00,2025-09-01T23:50:00
P000748,Dhruv Ramesh Wagh,Dhruv W.,Male,1984-02-13,42,Indian,Private Employee,"428, Link Road, Kothrud, Pune",Pune,Pune,Maharashtra,411038,,Victim,2017-02-11,COURT_RECORD,0.908,2020-08-07T02:39:00,2023-05-02T23:31:00
P001821,Shruti Prakash Salunkhe,,Female,1978-12-08,47,Indian,Professional,"534, Link Road, Bhosari, Pune",Pune,Pune,Maharashtra,411039,shruti.salunkhe@example.test,Accused,2013-12-06,CASE_DB,0.894,2015-02-22T22:33:00,2022-09-21T16:23:00
P005415,Aniket Kulkarni,,Male,1991-10-08,34,Indian,Student,"512, Main Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,aniketkulkarni@example.test,Other,2023-11-09,CASE_DB,0.894,2025-11-12T19:17:00,2025-12-04T01:17:00
P004801,Aanya Kumar Dhumal,A. Dhumal,Female,1991-05-18,35,Indian,Student,"272, Temple Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,aanya.dhumal369@example.test,Complainant,2023-04-13,LEGACY_DB,0.874,2026-07-29T09:26:00,2026-08-17T02:59:00
P000021,Vivek Kumar Deshmukh,Vivek Kumar,Male,1988-12-02,37,Indian,Skilled Worker,"779, Nagar Road, Kondhwa, Pune",Pune,Pune,Maharashtra,411048,vdeshmukh139@example.test,Victim,2022-12-11,IDENTITY_DB,0.972,2024-01-05T05:24:00,2025-08-17T17:23:00
P001341,Siddharth Kiran Pande,Siddharth Sanjay,Male,1983-09-10,42,Indian,Business Owner,"203, Park Road, Chinchwad, Pune",Pune,Pune,Maharashtra,411033,,Person of Interest,2022-08-23,COURT_RECORD,0.908,2026-01-23T04:48:00,2026-03-01T16:05:00
P006688,Atharva Prakash Gore,,Male,1994-06-14,32,Indian,Government Employee,"802, College Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,atharvagore@example.test,Witness,2023-03-10,CASE_DB,0.894,2025-07-01T07:14:00,2026-06-30T21:15:00
P004719,Rahul Raj Gore,,Male,1995-12-08,30,Indian,Driver / Transport,"475, Canal Road, Pimpri, Pune",Pune,Pune,Maharashtra,411018,rahul.gore469@example.test,Other,2014-08-03,INTELLIGENCE_DB,0.88,2024-03-30T02:27:00,2025-09-07T09:47:00
P006927,Pooja Prakash Gore,,Female,1989-05-03,37,Indian,Private Employee,"916, Link Road, Hadapsar, Pune",Pune,Pune,Maharashtra,411028,pgore670@example.test,Victim,2025-12-30,IDENTITY_DB,0.922,2026-05-12T15:54:00,2026-07-27T04:39:00
P005423,Swapnil Prakash Wagh,,Male,2005-02-05,21,Indian,Student,"208, College Road, Vishrantwadi, Pune",Pune,Pune,Maharashtra,411015,swapnil.wagh@example.test,Witness,2025-08-02,INTELLIGENCE_DB,0.88,2026-08-18T23:48:00,2026-08-26T17:26:00
P002094,Nikita R Kale,,Female,2002-08-09,24,Indian,Business Owner,"411, Temple Road, Katraj, Pune",Pune,Pune,Maharashtra,411046,nikitakale@example.test,Witness,2019-07-03,IDENTITY_DB,0.922,2019-08-25T06:05:00,2023-05-31T08:05:00
