phone_id,phone_number,country_code,carrier,circle,activation_date,deactivation_date,phone_status,registered_person_id,source
PH009131,9760272710,+91,Carrier_D,Maharashtra,2019-08-03,,Active,P006904,SYNTH_TELECOM_DB
PH009132,9825495752,+91,Carrier_B,Maharashtra,2019-10-14,2021-03-21,Suspended,P002950,SYNTH_TELECOM_DB
PH009133,9174580461,+91,Carrier_C,Maharashtra,2022-11-11,,Active,P002308,SYNTH_CDR_DB
PH009134,9104706057,+91,Carrier_C,Maharashtra,2021-08-08,2024-07-30,Inactive,P005173,SYNTH_IDENTITY_DB
PH009135,9663057198,+91,Carrier_B,Maharashtra,2022-05-27,,Active,P000355,SYNTH_TELECOM_DB
PH009136,9719999143,+91,Carrier_E,Maharashtra,2018-01-06,2021-10-26,Inactive,P006137,SYNTH_TELECOM_DB
PH009137,9777139527,+91,Carrier_D,Maharashtra,2022-02-24,,Active,P004993,SYNTH_TELECOM_DB
PH009138,9870796216,+91,Carrier_C,Maharashtra,2020-07-01,,Active,P006607,SYNTH_TELECOM_DB
PH009139,9186236453,+91,Carrier_E,Maharashtra,2024-07-17,2026-08-29,Inactive,P002418,SYNTH_CDR_DB
PH009140,9425453037,+91,Carrier_B,Maharashtra,2013-12-26,,Active,P006651,SYNTH_TELECOM_DB
PH009141,9987761103,+91,Carrier_C,Maharashtra,2026-08-27,,Active,P005883,SYNTH_CDR_DB
PH009142,9304982878,+91,Carrier_D,Maharashtra,2021-07-24,,Active,P003757,SYNTH_LEGACY_DB
PH009143,9916726105,+91,Carrier_D,Maharashtra,2025-11-12,2026-05-09,Suspended,P000235,SYNTH_TELECOM_DB
PH009144,9675796069,+91,Carrier_A,Maharashtra,2012-04-02,,Active,P001804,SYNTH_TELECOM_DB
PH009145,9100386218,+91,Carrier_C,Maharashtra,2020-11-09,,Active,P003514,SYNTH_TELECOM_DB
PH009146,9865286531,+91,Carrier_B,Maharashtra,2018-03-30,,Active,P002771,SYNTH_LEGACY_DB
PH009147,9480545333,+91,Carrier_B,Maharashtra,2013-03-05,2019-08-05,Inactive,P005883,SYNTH_CDR_DB
PH009148,9768078014,+91,Carrier_A,Maharashtra,2018-02-20,,Active,P002757,SYNTH_TELECOM_DB
PH009149,9658665780,+91,Carrier_B,Maharashtra,2020-04-24,2023-06-26,Inactive,P005452,SYNTH_LEGACY_DB
PH009150,9610844099,+91,Carrier_B,Maharashtra,2014-01-13,,Active,P003356,SYNTH_TELECOM_DB
PH009151,9567505994,+91,Carrier_B,Maharashtra,2026-07-12,2026-08-29,Inactive,P002432,SYNTH_IDENTITY_DB
PH009152,9767512935,+91,Carrier_C,Maharashtra,2020-12-08,,Active,P004908,SYNTH_TELECOM_DB
PH009153,9437368853,+91,Carrier_A,Maharashtra,2014-06-07,,Active,P000945,SYNTH_TELECOM_DB
PH009154,9905352117,+91,Carrier_A,Maharashtra,2019-05-29,,Active,P000758,SYNTH_TELECOM_DB
PH009155,9337471312,+91,Carrier_A,Maharashtra,2016-09-30,,Active,P003467,SYNTH_TELECOM_DB
PH009156,9466385989,+91,Carrier_D,Maharashtra,2010-06-03,,Active,P000886,SYNTH_TELECOM_DB
PH009157,9704227105,+91,Carrier_A,Maharashtra,2023-02-01,2026-05-04,Reassigned,P000401,SYNTH_TELECOM_DB
PH009158,9444529652,+91,Carrier_C,Maharashtra,2022-01-20,,Active,P001614,SYNTH_TELECOM_DB
PH009159,9606134642,+91,Carrier_A,Maharashtra,2019-04-27,,Active,P004378,SYNTH_TELECOM_DB
PH009160,9634460977,+91,Carrier_D,Maharashtra,2021-04-07,,Active,P005350,SYNTH_TELECOM_DB
PH009161,9970264570,+91,Carrier_C,Maharashtra,2018-12-05,,Active,P002375,SYNTH_TELECOM_DB
PH009162,9236703404,+91,Carrier_A,Maharashtra,2015-10-08,,Active,P000926,SYNTH_LEGACY_DB
PH009163,9281342252,+91,Carrier_E,Maharashtra,2023-07-27,,Active,P006320,SYNTH_IDENTITY_DB
PH009164,9323576782,+91,Carrier_E,Maharashtra,2022-10-27,,Active,P000089,SYNTH_CDR_DB
PH009165,9418529323,+91,Carrier_B,Maharashtra,2022-01-09,2026-01-20,Inactive,P002187,SYNTH_TELECOM_DB
PH009166,9451121110,+91,Carrier_B,Maharashtra,2011-10-06,,Active,P001027,SYNTH_TELECOM_DB
PH009167,9274900881,+91,Carrier_A,Maharashtra,2012-06-30,,Active,P003891,SYNTH_TELECOM_DB
PH009168,9805572599,+91,Carrier_D,Maharashtra,2013-05-23,,Active,P001866,SYNTH_CDR_DB
PH009169,9460876127,+91,Carrier_A,Maharashtra,2012-02-28,,Active,P003961,SYNTH_TELECOM_DB
PH009170,9954738019,+91,Carrier_A,Maharashtra,2018-07-07,2020-07-05,Reassigned,P005772,SYNTH_CDR_DB
PH009171,9783660853,+91,Carrier_C,Maharashtra,2014-08-18,,Active,P000708,SYNTH_IDENTITY_DB
PH009172,9194317096,+91,Carrier_C,Maharashtra,2011-11-08,,Active,P002121,SYNTH_IDENTITY_DB
PH009173,9156228130,+91,Carrier_A,Maharashtra,2025-06-06,,Active,P005823,SYNTH_TELECOM_DB
PH009174,9204372045,+91,Carrier_D,Maharashtra,2011-03-15,2016-10-30,Inactive,P002016,SYNTH_TELECOM_DB
PH009175,9112399798,+91,Carrier_E,Maharashtra,2023-12-05,2026-08-29,Inactive,P000298,SYNTH_TELECOM_DB
PH009176,9220082280,+91,Carrier_C,Maharashtra,2014-08-18,2014-10-29,Inactive,P001184,SYNTH_TELECOM_DB
PH009177,9831852106,+91,Carrier_A,Maharashtra,2025-11-08,,Active,P001382,SYNTH_IDENTITY_DB
PH009178,9373247192,+91,Carrier_A,Maharashtra,2016-01-10,,Active,P005066,SYNTH_CDR_DB
PH009179,9933098609,+91,Carrier_C,Maharashtra,2012-05-29,2013-10-30,Reassigned,P006863,SYNTH_TELECOM_DB
PH009180,9825522615,+91,Carrier_C,Maharashtra,2011-03-20,2013-01-22,Suspended,P003256,SYNTH_CDR_DB
PH009181,9783909675,+91,Carrier_A,Maharashtra,2014-06-01,,Active,P004089,SYNTH_IDENTITY_DB
PH009182,9392846018,+91,Carrier_C,Maharashtra,2017-01-01,2019-04-06,Suspended,P002416,SYNTH_TELECOM_DB
PH009183,9804440552,+91,Carrier_A,Maharashtra,2025-07-10,2026-02-14,Inactive,P003428,SYNTH_TELECOM_DB
PH009184,9754834287,+91,Carrier_B,Maharashtra,2019-04-06,,Active,P006966,SYNTH_TELECOM_DB
PH009185,9125440147,+91,Carrier_C,Maharashtra,2014-09-24,,Active,P003523,SYNTH_TELECOM_DB
PH009186,9745190306,+91,Carrier_A,Maharashtra,2022-07-03,,Active,P003591,SYNTH_IDENTITY_DB
PH009187,9407386073,+91,Carrier_A,Maharashtra,2017-12-06,2019-05-28,Inactive,P004174,SYNTH_TELECOM_DB
PH009188,9351317167,+91,Carrier_D,Maharashtra,2019-03-31,,Active,P006078,SYNTH_TELECOM_DB
PH009189,9979516503,+91,Carrier_B,Maharashtra,2011-06-10,,Active,P001158,SYNTH_TELECOM_DB
PH009190,9915300132,+91,Carrier_C,Maharashtra,2011-11-08,2014-10-20,Reassigned,P004214,SYNTH_TELECOM_DB
PH009191,9172318340,+91,Carrier_A,Maharashtra,2013-12-28,,Active,P004238,SYNTH_IDENTITY_DB
PH009192,9399810430,+91,Carrier_E,Maharashtra,2025-03-26,,Active,P000182,SYNTH_TELECOM_DB
PH009193,9293349478,+91,Carrier_B,Maharashtra,2017-10-02,,Active,P000334,SYNTH_LEGACY_DB
PH009194,9647618024,+91,Carrier_A,Maharashtra,2019-07-30,,Active,P000680,SYNTH_TELECOM_DB
PH009195,9668994879,+91,Carrier_B,Maharashtra,2014-01-28,,Active,P003184,SYNTH_CDR_DB
PH009196,9403474343,+91,Carrier_B,Maharashtra,2026-03-08,,Active,P003918,SYNTH_TELECOM_DB
PH009197,9111146905,+91,Carrier_C,Maharashtra,2010-12-07,,Active,P003472,SYNTH_TELECOM_DB
PH009198,9206203604,+91,Carrier_A,Maharashtra,2011-03-07,,Active,P003928,SYNTH_TELECOM_DB
PH009199,9947024221,+91,Carrier_B,Maharashtra,2012-09-30,2018-07-05,Inactive,P005859,SYNTH_TELECOM_DB
PH009200,9904469898,+91,Carrier_C,Maharashtra,2016-06-26,,Active,P004494,SYNTH_IDENTITY_DB
PH009201,9829048652,+91,Carrier_C,Maharashtra,2019-01-08,,Active,P006016,SYNTH_TELECOM_DB
PH009202,9949786068,+91,Carrier_B,Maharashtra,2021-07-26,,Active,P000485,SYNTH_CDR_DB
PH009203,9758860970,+91,Carrier_A,Maharashtra,2018-05-20,2020-06-17,Inactive,P005131,SYNTH_TELECOM_DB
PH009204,9749569382,+91,Carrier_B,Maharashtra,2018-05-31,,Active,P000697,SYNTH_IDENTITY_DB
PH009205,9319670511,+91,Carrier_A,Maharashtra,2020-07-21,,Active,P001935,SYNTH_LEGACY_DB
PH009206,9125059721,+91,Carrier_B,Maharashtra,2023-08-16,2026-08-29,Reassigned,P001898,SYNTH_IDENTITY_DB
PH009207,9734324858,+91,Carrier_C,Maharashtra,2010-02-21,,Active,P002491,SYNTH_IDENTITY_DB
PH009208,9182546634,+91,Carrier_B,Maharashtra,2018-04-10,,Active,P003710,SYNTH_CDR_DB
PH009209,9827131470,+91,Carrier_C,Maharashtra,2011-02-26,,Active,P004133,SYNTH_CDR_DB
PH009210,9931259522,+91,Carrier_C,Maharashtra,2016-12-12,,Active,P000007,SYNTH_LEGACY_DB
PH009211,9388301354,+91,Carrier_A,Maharashtra,2023-09-09,,Active,P004377,SYNTH_IDENTITY_DB
PH009212,9329737966,+91,Carrier_C,Maharashtra,2022-04-27,2023-11-13,Inactive,P004424,SYNTH_CDR_DB
PH009213,9241280134,+91,Carrier_A,Maharashtra,2016-01-29,,Active,P003877,SYNTH_IDENTITY_DB
PH009214,9416814890,+91,Carrier_A,Maharashtra,2020-09-03,,Active,P006489,SYNTH_TELECOM_DB
PH009215,9115398771,+91,Carrier_C,Maharashtra,2022-09-07,2026-08-29,Inactive,P002078,SYNTH_LEGACY_DB
PH009216,9352083654,+91,Carrier_A,Maharashtra,2019-08-04,,Active,P000263,SYNTH_TELECOM_DB
PH009217,9653985528,+91,Carrier_C,Maharashtra,2026-04-02,2026-08-29,Reassigned,P005959,SYNTH_CDR_DB
PH009218,9642419804,+91,Carrier_A,Maharashtra,2023-08-12,,Active,P005096,SYNTH_IDENTITY_DB
PH009219,9248269996,+91,Carrier_A,Maharashtra,2022-01-23,2026-08-29,Inactive,P002069,SYNTH_CDR_DB
PH009220,9415559410,+91,Carrier_C,Maharashtra,2016-04-10,2016-08-02,Suspended,P001457,SYNTH_LEGACY_DB
PH009221,9947141480,+91,Carrier_B,Maharashtra,2012-04-09,2014-04-17,Suspended,P003354,SYNTH_TELECOM_DB
PH009222,9148104559,+91,Carrier_A,Maharashtra,2019-02-27,,Active,P003619,SYNTH_TELECOM_DB
PH009223,9277865296,+91,Carrier_A,Maharashtra,2023-08-29,,Active,P002366,SYNTH_TELECOM_DB
PH009224,9751265544,+91,Carrier_A,Maharashtra,2011-07-02,,Active,P005915,SYNTH_IDENTITY_DB
PH009225,9791006467,+91,Carrier_A,Maharashtra,2021-06-05,,Active,P006966,SYNTH_TELECOM_DB
PH009226,9954978511,+91,Carrier_A,Maharashtra,2018-09-21,,Active,P006829,SYNTH_TELECOM_DB
PH009227,9928739874,+91,Carrier_C,Maharashtra,2010-02-07,,Active,P005682,SYNTH_TELECOM_DB
PH009228,9830698643,+91,Carrier_A,Maharashtra,2017-05-19,,Active,P005453,SYNTH_IDENTITY_DB
PH009229,9141984238,+91,Carrier_A,Maharashtra,2026-03-30,2026-08-29,Inactive,P000158,SYNTH_TELECOM_DB
PH009230,9269301650,+91,Carrier_B,Maharashtra,2023-06-29,2026-08-29,Inactive,P002142,SYNTH_TELECOM_DB
PH009231,9575736020,+91,Carrier_A,Maharashtra,2026-03-30,,Active,P002912,SYNTH_CDR_DB
PH009232,9559492007,+91,Carrier_C,Maharashtra,2012-03-01,2012-05-07,Suspended,P005152,SYNTH_TELECOM_DB
PH009233,9619599728,+91,Carrier_C,Maharashtra,2020-04-08,2024-04-19,Inactive,P006526,SYNTH_TELECOM_DB
PH009234,9592977600,+91,Carrier_D,Maharashtra,2025-11-13,,Active,P004391,SYNTH_IDENTITY_DB
PH009235,9871848953,+91,Carrier_A,Maharashtra,2011-06-06,,Active,P004413,SYNTH_TELECOM_DB
PH009236,9647889467,+91,Carrier_E,Maharashtra,2022-04-24,,Active,P004588,SYNTH_IDENTITY_DB
PH009237,9892522357,+91,Carrier_C,Maharashtra,2023-09-18,,Active,P002721,SYNTH_CDR_DB
PH009238,9804585899,+91,Carrier_C,Maharashtra,2026-02-17,,Active,P005499,SYNTH_TELECOM_DB
PH009239,9460500638,+91,Carrier_D,Maharashtra,2023-01-26,,Active,P005024,SYNTH_LEGACY_DB
PH009240,9171027660,+91,Carrier_E,Maharashtra,2015-09-27,2018-06-16,Inactive,P001486,SYNTH_TELECOM_DB
PH009241,9893291421,+91,Carrier_A,Maharashtra,2025-05-13,,Active,P000775,SYNTH_CDR_DB
PH009242,9784645372,+91,Carrier_A,Maharashtra,2014-01-26,,Active,P004948,SYNTH_TELECOM_DB
PH009243,9941579108,+91,Carrier_A,Maharashtra,2023-06-17,2024-12-20,Inactive,P005200,SYNTH_TELECOM_DB
PH009244,9594251853,+91,Carrier_B,Maharashtra,2017-02-28,,Active,P000543,SYNTH_TELECOM_DB
PH009245,9336173399,+91,Carrier_D,Maharashtra,2024-08-08,,Active,P000894,SYNTH_IDENTITY_DB
PH009246,9139171832,+91,Carrier_B,Maharashtra,2011-05-27,2011-08-13,Inactive,P000160,SYNTH_CDR_DB
PH009247,9137646110,+91,Carrier_B,Maharashtra,2023-05-05,,Active,P003342,SYNTH_TELECOM_DB
PH009248,9693988624,+91,Carrier_A,Maharashtra,2011-07-18,,Active,P002542,SYNTH_LEGACY_DB
PH009249,9211013460,+91,Carrier_B,Maharashtra,2022-07-16,,Active,P006912,SYNTH_TELECOM_DB
PH009250,9382036556,+91,Carrier_A,Maharashtra,2015-02-14,,Active,P000394,SYNTH_TELECOM_DB
PH009251,9243067270,+91,Carrier_A,Maharashtra,2020-05-06,,Active,P002765,SYNTH_TELECOM_DB
PH009252,9321165299,+91,Carrier_A,Maharashtra,2022-01-20,2026-08-29,Inactive,P006525,SYNTH_CDR_DB
PH009253,9873274108,+91,Carrier_B,Maharashtra,2013-01-28,,Active,P000077,SYNTH_TELECOM_DB
PH009254,9294951605,+91,Carrier_D,Maharashtra,2018-03-18,2020-07-07,Inactive,P002498,SYNTH_TELECOM_DB
PH009255,9659791132,+91,Carrier_C,Maharashtra,2017-12-27,,Active,P004778,SYNTH_TELECOM_DB
PH009256,9914611338,+91,Carrier_A,Maharashtra,2010-06-30,,Active,P000729,SYNTH_TELECOM_DB
PH009257,9465934858,+91,Carrier_C,Maharashtra,2022-11-26,,Active,P001943,SYNTH_LEGACY_DB
PH009258,9138585118,+91,Carrier_B,Maharashtra,2021-07-07,,Active,P004505,SYNTH_TELECOM_DB
PH009259,9959856386,+91,Carrier_B,Maharashtra,2015-09-27,,Active,P003334,SYNTH_TELECOM_DB
PH009260,9853101853,+91,Carrier_C,Maharashtra,2010-08-29,,Active,P006786,SYNTH_CDR_DB
PH009261,9139768355,+91,Carrier_A,Maharashtra,2022-10-08,,Active,P005702,SYNTH_IDENTITY_DB
PH009262,9691655187,+91,Carrier_C,Maharashtra,2019-09-06,,Active,P001066,SYNTH_IDENTITY_DB
PH009263,9516404338,+91,Carrier_A,Maharashtra,2017-12-25,,Active,P001219,SYNTH_IDENTITY_DB
PH009264,9310983005,+91,Carrier_C,Maharashtra,2017-09-16,,Active,P004838,SYNTH_TELECOM_DB
PH009265,9886309646,+91,Carrier_D,Maharashtra,2018-05-21,,Active,P005563,SYNTH_TELECOM_DB
PH009266,9182225243,+91,Carrier_A,Maharashtra,2011-10-10,2014-07-16,Inactive,P003776,SYNTH_LEGACY_DB
PH009267,9380656103,+91,Carrier_C,Maharashtra,2022-07-14,,Active,P004402,SYNTH_CDR_DB
PH009268,9576381592,+91,Carrier_A,Maharashtra,2020-10-28,,Active,P002258,SYNTH_TELECOM_DB
PH009269,9134230194,+91,Carrier_A,Maharashtra,2020-07-31,,Active,P003263,SYNTH_IDENTITY_DB
PH009270,9912901481,+91,Carrier_E,Maharashtra,2012-09-26,,Active,P001974,SYNTH_IDENTITY_DB
PH009271,9781831004,+91,Carrier_A,Maharashtra,2021-03-29,,Active,P002619,SYNTH_CDR_DB
PH009272,9568409167,+91,Carrier_D,Maharashtra,2022-08-01,,Active,P002737,SYNTH_CDR_DB
PH009273,9518089256,+91,Carrier_A,Maharashtra,2023-10-13,,Active,P000857,SYNTH_CDR_DB
PH009274,9560097173,+91,Carrier_B,Maharashtra,2011-12-20,,Active,P005394,SYNTH_TELECOM_DB
PH009275,9722890755,+91,Carrier_B,Maharashtra,2010-05-14,,Active,P004105,SYNTH_TELECOM_DB
PH009276,9753637451,+91,Carrier_C,Maharashtra,2023-06-24,,Active,P001195,SYNTH_CDR_DB
PH009277,9662167489,+91,Carrier_B,Maharashtra,2013-09-24,,Active,P004867,SYNTH_TELECOM_DB
PH009278,9504523017,+91,Carrier_D,Maharashtra,2011-02-14,,Active,P004050,SYNTH_CDR_DB
PH009279,9784502661,+91,Carrier_A,Maharashtra,2024-07-27,,Active,P000654,SYNTH_TELECOM_DB
PH009280,9770681651,+91,Carrier_A,Maharashtra,2015-12-29,,Active,P003317,SYNTH_CDR_DB
PH009281,9199739837,+91,Carrier_A,Maharashtra,2026-05-28,,Active,P002852,SYNTH_CDR_DB
PH009282,9990028934,+91,Carrier_C,Maharashtra,2010-03-05,2011-01-01,Inactive,P005468,SYNTH_TELECOM_DB
PH009283,9103857008,+91,Carrier_A,Maharashtra,2015-12-06,,Active,P006983,SYNTH_TELECOM_DB
PH009284,9567394934,+91,Carrier_B,Maharashtra,2011-03-30,,Active,P000649,SYNTH_LEGACY_DB
PH009285,9173217954,+91,Carrier_D,Maharashtra,2010-06-26,,Active,P001299,SYNTH_TELECOM_DB
PH009286,9588641938,+91,Carrier_B,Maharashtra,2023-02-19,,Active,P006384,SYNTH_TELECOM_DB
PH009287,9305269380,+91,Carrier_B,Maharashtra,2015-11-27,,Active,P002518,SYNTH_CDR_DB
PH009288,9474309742,+91,Carrier_B,Maharashtra,2023-11-30,,Active,P006865,SYNTH_TELECOM_DB
PH009289,9170523975,+91,Carrier_A,Maharashtra,2025-09-04,,Active,P005503,SYNTH_TELECOM_DB
PH009290,9256350094,+91,Carrier_C,Maharashtra,2019-05-09,,Active,P003416,SYNTH_TELECOM_DB
PH009291,9300526481,+91,Carrier_A,Maharashtra,2017-09-27,,Active,P005664,SYNTH_TELECOM_DB
PH009292,9996939584,+91,Carrier_C,Maharashtra,2014-06-30,,Active,P002809,SYNTH_LEGACY_DB
PH009293,9269329809,+91,Carrier_B,Maharashtra,2014-07-20,,Active,P005794,SYNTH_CDR_DB
PH009294,9486006585,+91,Carrier_B,Maharashtra,2014-12-17,2021-01-08,Reassigned,P004713,SYNTH_TELECOM_DB
PH009295,9229296060,+91,Carrier_A,Maharashtra,2014-03-14,2015-09-03,Suspended,P002130,SYNTH_TELECOM_DB
PH009296,9770519112,+91,Carrier_C,Maharashtra,2017-07-11,,Active,P001520,SYNTH_TELECOM_DB
PH009297,9609123307,+91,Carrier_B,Maharashtra,2023-06-19,,Active,P004523,SYNTH_CDR_DB
PH009298,9910925959,+91,Carrier_D,Maharashtra,2015-08-06,,Active,P006301,SYNTH_CDR_DB
PH009299,9501495726,+91,Carrier_E,Maharashtra,2016-08-12,,Active,P003514,SYNTH_TELECOM_DB
PH009300,9633955857,+91,Carrier_A,Maharashtra,2025-07-08,,Active,P000899,SYNTH_LEGACY_DB
PH009301,9524881636,+91,Carrier_A,Maharashtra,2023-06-02,2023-09-13,Inactive,P004920,SYNTH_CDR_DB
PH009302,9486971401,+91,Carrier_D,Maharashtra,2022-07-30,2023-03-15,Reassigned,P002432,SYNTH_TELECOM_DB
PH009303,9797639296,+91,Carrier_C,Maharashtra,2021-12-13,,Active,P002756,SYNTH_TELECOM_DB
PH009304,9661000618,+91,Carrier_C,Maharashtra,2019-12-15,,Active,P005944,SYNTH_IDENTITY_DB
PH009305,9504012297,+91,Carrier_A,Maharashtra,2021-09-11,,Active,P004858,SYNTH_CDR_DB
PH009306,9511426805,+91,Carrier_A,Maharashtra,2014-10-29,,Active,P002279,SYNTH_TELECOM_DB
PH009307,9847434715,+91,Carrier_A,Maharashtra,2012-05-25,,Active,P000875,SYNTH_TELECOM_DB
PH009308,9339369188,+91,Carrier_E,Maharashtra,2026-05-01,,Active,P000221,SYNTH_TELECOM_DB
PH009309,9687073354,+91,Carrier_E,Maharashtra,2024-08-16,,Active,P003635,SYNTH_IDENTITY_DB
PH009310,9311224263,+91,Carrier_C,Maharashtra,2013-09-30,,Active,P002387,SYNTH_IDENTITY_DB
PH009311,9187770652,+91,Carrier_A,Maharashtra,2018-09-30,,Active,P003375,SYNTH_TELECOM_DB
PH009312,9929003352,+91,Carrier_A,Maharashtra,2021-05-06,,Active,P006276,SYNTH_IDENTITY_DB
PH009313,9309564872,+91,Carrier_A,Maharashtra,2013-04-17,,Active,P004433,SYNTH_TELECOM_DB
PH009314,9697325700,+91,Carrier_B,Maharashtra,2016-07-17,,Active,P002305,SYNTH_IDENTITY_DB
PH009315,9119954036,+91,Carrier_B,Maharashtra,2026-02-02,2026-04-14,Suspended,P003804,SYNTH_CDR_DB
PH009316,9864251391,+91,Carrier_A,Maharashtra,2011-01-13,,Active,P005075,SYNTH_LEGACY_DB
PH009317,9108330825,+91,Carrier_B,Maharashtra,2024-09-19,2026-08-29,Inactive,P001155,SYNTH_TELECOM_DB
PH009318,9381198928,+91,Carrier_A,Maharashtra,2012-08-15,,Active,P000636,SYNTH_TELECOM_DB
PH009319,9786374857,+91,Carrier_B,Maharashtra,2016-08-19,,Active,P005312,SYNTH_CDR_DB
PH009320,9772117156,+91,Carrier_B,Maharashtra,2019-08-28,,Active,P000207,SYNTH_TELECOM_DB
PH009321,9521189232,+91,Carrier_B,Maharashtra,2021-05-18,2022-07-22,Suspended,P001324,SYNTH_CDR_DB
PH009322,9802650539,+91,Carrier_C,Maharashtra,2023-05-14,,Active,P005911,SYNTH_TELECOM_DB
PH009323,9369921246,+91,Carrier_C,Maharashtra,2025-02-03,,Active,P006881,SYNTH_IDENTITY_DB
PH009324,9740326149,+91,Carrier_B,Maharashtra,2015-07-26,,Active,P002909,SYNTH_TELECOM_DB
PH009325,9212145850,+91,Carrier_A,Maharashtra,2019-05-28,2021-08-09,Inactive,P000646,SYNTH_TELECOM_DB
PH009326,9339120033,+91,Carrier_C,Maharashtra,2024-11-13,2026-08-29,Inactive,P006907,SYNTH_LEGACY_DB
PH009327,9747417389,+91,Carrier_B,Maharashtra,2017-05-26,,Active,P003633,SYNTH_TELECOM_DB
PH009328,9652195425,+91,Carrier_E,Maharashtra,2011-05-31,,Active,P001125,SYNTH_LEGACY_DB
PH009329,9670656094,+91,Carrier_E,Maharashtra,2020-01-24,,Active,P003372,SYNTH_IDENTITY_DB
PH009330,9316375878,+91,Carrier_C,Maharashtra,2013-10-05,,Active,P003474,SYNTH_LEGACY_DB
PH009331,9387629658,+91,Carrier_A,Maharashtra,2016-09-12,,Active,P005044,SYNTH_TELECOM_DB
PH009332,9948365039,+91,Carrier_D,Maharashtra,2012-10-26,,Active,P005447,SYNTH_IDENTITY_DB
PH009333,9283358352,+91,Carrier_B,Maharashtra,2011-08-22,2012-05-06,Inactive,P003209,SYNTH_TELECOM_DB
PH009334,9155292228,+91,Carrier_B,Maharashtra,2011-01-05,,Active,P002249,SYNTH_LEGACY_DB
PH009335,9358899267,+91,Carrier_A,Maharashtra,2011-08-13,,Active,P004235,SYNTH_TELECOM_DB
PH009336,9430033595,+91,Carrier_A,Maharashtra,2017-06-14,,Active,P005181,SYNTH_TELECOM_DB
PH009337,9492954611,+91,Carrier_A,Maharashtra,2014-08-24,2022-06-27,Reassigned,P000305,SYNTH_CDR_DB
PH009338,9698811549,+91,Carrier_B,Maharashtra,2021-08-23,,Active,P002660,SYNTH_TELECOM_DB
PH009339,9619138151,+91,Carrier_D,Maharashtra,2011-11-06,,Active,P004924,SYNTH_LEGACY_DB
PH009340,9278813909,+91,Carrier_C,Maharashtra,2023-10-27,2025-07-17,Reassigned,P002520,SYNTH_CDR_DB
PH009341,9417120701,+91,Carrier_A,Maharashtra,2019-04-18,,Active,P005774,SYNTH_TELECOM_DB
PH009342,9107665674,+91,Carrier_A,Maharashtra,2016-02-10,2021-11-26,Inactive,P002042,SYNTH_TELECOM_DB
PH009343,9776903490,+91,Carrier_C,Maharashtra,2015-10-27,,Active,P006414,SYNTH_LEGACY_DB
PH009344,9467104998,+91,Carrier_B,Maharashtra,2018-10-23,2020-11-05,Inactive,P003557,SYNTH_CDR_DB
PH009345,9487026688,+91,Carrier_B,Maharashtra,2013-03-10,2013-11-24,Suspended,P000961,SYNTH_TELECOM_DB
PH009346,9671981403,+91,Carrier_A,Maharashtra,2010-07-31,,Active,P006923,SYNTH_CDR_DB
PH009347,9775535302,+91,Carrier_B,Maharashtra,2022-12-15,,Active,P005764,SYNTH_LEGACY_DB
PH009348,9191593860,+91,Carrier_B,Maharashtra,2020-01-04,,Active,P003081,SYNTH_IDENTITY_DB
PH009349,9998641547,+91,Carrier_B,Maharashtra,2013-10-03,2014-11-16,Reassigned,P005641,SYNTH_TELECOM_DB
PH009350,9924381436,+91,Carrier_B,Maharashtra,2022-04-06,,Active,P002794,SYNTH_IDENTITY_DB
PH009351,9936592067,+91,Carrier_B,Maharashtra,2023-12-07,,Active,P003271,SYNTH_LEGACY_DB
PH009352,9648078272,+91,Carrier_A,Maharashtra,2015-03-08,2018-02-17,Inactive,P002230,SYNTH_IDENTITY_DB
PH009353,9278970502,+91,Carrier_D,Maharashtra,2023-07-23,2026-06-06,Inactive,P003347,SYNTH_TELECOM_DB
PH009354,9460780033,+91,Carrier_C,Maharashtra,2010-12-27,,Active,P003214,SYNTH_TELECOM_DB
PH009355,9160087954,+91,Carrier_C,Maharashtra,2024-12-01,,Active,P003362,SYNTH_TELECOM_DB
PH009356,9517790439,+91,Carrier_B,Maharashtra,2012-04-28,,Active,P002981,SYNTH_TELECOM_DB
PH009357,9680104781,+91,Carrier_A,Maharashtra,2021-04-21,,Active,P002510,SYNTH_TELECOM_DB
PH009358,9348820919,+91,Carrier_D,Maharashtra,2015-07-26,,Active,P001014,SYNTH_CDR_DB
PH009359,9735052197,+91,Carrier_A,Maharashtra,2015-06-17,,Active,P004361,SYNTH_TELECOM_DB
PH009360,9743507504,+91,Carrier_A,Maharashtra,2018-08-10,,Active,P006540,SYNTH_TELECOM_DB
PH009361,9352691335,+91,Carrier_A,Maharashtra,2018-06-30,,Active,P004156,SYNTH_TELECOM_DB
PH009362,9420827866,+91,Carrier_C,Maharashtra,2022-12-09,2023-11-10,Inactive,P004814,SYNTH_TELECOM_DB
PH009363,9671441397,+91,Carrier_A,Maharashtra,2024-10-11,2026-01-12,Reassigned,P001133,SYNTH_TELECOM_DB
PH009364,9407151720,+91,Carrier_C,Maharashtra,2021-10-12,,Active,P003189,SYNTH_TELECOM_DB
PH009365,9401184974,+91,Carrier_B,Maharashtra,2021-08-24,,Active,P005261,SYNTH_TELECOM_DB
PH009366,9345438610,+91,Carrier_C,Maharashtra,2014-02-20,2018-02-11,Inactive,P000891,SYNTH_TELECOM_DB
